56123e19-bf15-41c8-90d4-5f75a4e07f83,( +++ ),( B ),Enterobacter cloacae,2.32,Enterobacter cloacae,2.15
894f5f52-d29c-4f47-87e7-8da76a45a974,( +++ ),( B ),Lactobacillus johnsonii,2.33,Lactobacillus johnsonii,2.22
a461d2b9-b821-479d-903b-43f0a9dda1aa,( ++ ),( A ),Lactobacillus jensenii,2.16,Lactobacillus jensenii,2.12
c57f394c-9e39-4ed0-acaa-840201b3ff55,( +++ ),( A ),Enterococcus faecalis,2.48,Enterococcus faecalis,2.33
66b16391-a715-425c-882a-2df02f4e7bdb,( + ),( B ),Staphylococcus epidermidis,1.83,Staphylococcus epidermidis,1.8
7797c9dc-1e27-4195-b723-195a6b8a9665,( + ),( B ),Staphylococcus epidermidis,1.86,Staphylococcus epidermidis,1.83
bc514416-354b-43e6-9d92-02b00f7fc35a,( + ),( B ),Staphylococcus epidermidis,1.97,Staphylococcus epidermidis,1.84
1433e646-71da-44a9-8049-4bab736d60a0,( - ),( C ),not reliable identification,1.27,not reliable identification,1.26
36bc168c-7e9a-4037-b68f-54da55748bb6,( +++ ),( A ),Proteus mirabilis,2.44,Proteus mirabilis,2.38
3a968bf1-6cd2-4ceb-9049-f30921f7bdbe,( +++ ),( B ),Klebsiella pneumoniae,2.31,Klebsiella pneumoniae,2.31
50725505-c731-4f2d-bebb-ce67c0d77eea,( - ),( C ),no peaks found,< 0,no peaks found,< 0
58c8e623-7a38-4722-a4fd-3e213dde09ca,( - ),( C ),no peaks found,< 0,no peaks found,< 0
5d0ec681-a499-4583-b2c3-b90aed3c8e4e,( +++ ),( A ),Enterobacter cloacae,2.3,Enterobacter cloacae,2.24
872816a5-084c-4756-ac25-e9631f3155ad,( +++ ),( A ),Escherichia coli,2.35,Escherichia coli,2.26
aa9e0995-1005-4839-a5bb-9b017f8de8b9,( +++ ),( B ),MIX!Citrobacter freundii,2.41,Citrobacter freundii,2.37
bf934f46-4823-4684-b689-a11c81ee23d3,( ++ ),( A ),Staphylococcus epidermidis,2.19,Staphylococcus epidermidis,2.1
bf1d5a93-49f7-437d-89b1-4eba8d28d212,( - ),( C ),not reliable identification,1.59,not reliable identification,1.37
3f9ce780-f209-408f-a3ed-77ef0913fd00,( ++ ),( A ),Staphylococcus caprae,2.24,Staphylococcus caprae,2.23
bc7d4ef0-cd8a-4ccb-9e9d-5e644b8aab98,( ++ ),( A ),Candida albicans,2,Candida albicans,1.97
fddfe27f-110d-418a-8ff9-f13f01feed92,( +++ ),( A ),Staphylococcus lugdunensis,2.5,Staphylococcus lugdunensis,2.42
00ac0bab-0e54-4321-a6fd-b4793358ad9b,( +++ ),( A ),Gardnerella vaginalis,2.5,Gardnerella vaginalis,2.4
1162d548-d083-41d2-a603-84de6b01f036,( +++ ),( A ),Escherichia coli,2.57,Escherichia coli,2.54
15344b2e-5bd2-4309-9359-bb394b187616,( +++ ),( C ),MIX!Lactobacillus iners,2.49,Lactobacillus iners,2.49
20ad6843-e766-41ef-82bc-3ebfb039f09d,( ++ ),( A ),Gardnerella vaginalis,2.29,Gardnerella vaginalis,2.13
334e012e-8f5a-4bc8-bc77-ff7be2624143,( +++ ),( A ),Haemophilus parainfluenzae,2.32,Haemophilus parainfluenzae,2.32
3addae67-d596-4029-88e7-a32e10d0f4e1,( +++ ),( B ),Streptococcus vestibularis,2.4,Streptococcus vestibularis,2.18
4a0135d6-39a2-445d-88ad-3d3b39531ec8,( +++ ),( A ),Staphylococcus aureus,2.42,Staphylococcus aureus,2.4
4dbaafe5-3434-41dc-a36d-f89f5fbd4dc9,( ++ ),( A ),Lactobacillus iners,2.26,not reliable identification,1.38
53ba226f-168d-47e9-9fcf-1467aed3051c,( +++ ),( A ),Gardnerella vaginalis,2.41,Gardnerella vaginalis,2.4
5bf0e606-8e5f-4473-b5dd-24a2b757a477,( +++ ),( A ),Streptococcus agalactiae,2.39,Streptococcus agalactiae,2.27
846095c4-e7e5-4678-ab55-61bfffb45af4,( ++ ),( A ),Lactobacillus iners,2.28,not reliable identification,1.41
8ee088e9-97b1-4fc7-9562-4c45ead96ad4,( +++ ),( A ),Staphylococcus simulans,2.3,Staphylococcus simulans,2.2
9ca14639-c498-4890-b0e1-cc9958b88065,( ++ ),( A ),Staphylococcus epidermidis,2.21,Staphylococcus epidermidis,2.17
9f5f9550-e293-47ad-9855-c3b4a58a390a,( +++ ),( A ),Streptococcus agalactiae,2.42,Streptococcus agalactiae,2.41
b324d8c3-9ebd-4075-a586-d13d72b3425f,( +++ ),( A ),Escherichia coli,2.46,Escherichia coli,2.32
ce0f2914-748b-4f62-afef-530dbfdd3fd5,( + ),( B ),Gardnerella sp,1.91,Gardnerella vaginalis,1.9
d8c553b9-5c5f-471e-b192-b314dcf125f8,( ++ ),( A ),Gardnerella vaginalis,2.05,Gardnerella vaginalis,1.88
dd30f1c5-a27f-4774-b45e-cbb1e4ade7ec,( + ),( B ),Staphylococcus haemolyticus,1.99,Staphylococcus haemolyticus,1.98
e5c667d9-9c05-490d-8012-2bd181403a3d,( ++ ),( A ),Gardnerella vaginalis,2.27,Gardnerella vaginalis,2.23
eb4b3bb5-0103-4ae6-b850-29cdf2eb1089,( +++ ),( A ),Streptococcus agalactiae,2.41,Streptococcus agalactiae,2.31
ffb77e3a-8107-4cbb-93fe-2495d9777047,( ++ ),( A ),Lactobacillus iners,2.2,not reliable identification,1.21
4fad4951-4065-4e37-82ec-cb8dac337fec,( ++ ),( A ),Staphylococcus hominis,2.27,Staphylococcus hominis,2.23
a629a9f4-6a55-4d42-9148-02aa6d4f61af,( +++ ),( A ),Enterococcus faecium,2.55,Enterococcus faecium,2.41
321431ed-0d94-4ff0-a27f-4bbe181e2a2f,( ++ ),( A ),Staphylococcus epidermidis,2.23,Staphylococcus epidermidis,2.17
3b38d82f-857a-4409-8616-1ac880432be5,( ++ ),( A ),Corynebacterium jeikeium,2,Corynebacterium jeikeium,1.79
425606f6-ed0e-45dd-8aa7-620ceaaee574,( +++ ),( A ),Streptococcus agalactiae,2.43,Streptococcus agalactiae,2.41
4b4a5ce5-14ef-461b-8f0a-6f3aabce39b8,( +++ ),( A ),Corynebacterium striatum,2.41,Corynebacterium striatum,2.34
673859f3-ef13-4d63-8beb-5c9f0d49af68,( +++ ),( A ),MIX!Enterobacter aerogenes,2.68,Enterobacter aerogenes,2.65
6c7bb675-549e-4939-843e-23075cb84323,( ++ ),( A ),Staphylococcus epidermidis,2.29,Staphylococcus epidermidis,2.18
8da4dc1d-ef1a-4aa3-92de-523f26613e30,( +++ ),( A ),Corynebacterium pseudodiphtheriticum,2.55,Corynebacterium pseudodiphtheriticum,2.45
a924092f-1c3e-48ee-aff0-6793f90544b5,( +++ ),( A ),MIX!Acinetobacter baumannii,2.47,Acinetobacter baumannii,2.4
df360f3a-eb0e-41d7-a6e8-34f76116abc7,( ++ ),( A ),Corynebacterium jeikeium,2.03,Corynebacterium jeikeium,1.9
e87162b7-da57-4ece-9b3c-72f004ccb32c,( +++ ),( A ),Escherichia coli,2.36,Escherichia coli,2.36
ea759799-c77f-4776-b35b-7859fe0373a7,( +++ ),( A ),MIX!Corynebacterium minutissimum,2.31,Corynebacterium minutissimum,2.08
ffef678d-9303-412b-ab0b-cec7477c15c3,( +++ ),( A ),Haemophilus influenzae,2.42,Haemophilus influenzae,2.26
638181d2-c05d-40b0-bd6c-930c8e0c2b2c,( +++ ),( A ),Enterobacter cloacae,2.34,Enterobacter cloacae,2.16
6f42b6cf-a58d-4ffd-89c9-e6f695543d1a,( + ),( B ),Staphylococcus epidermidis,1.84,Staphylococcus capitis,1.81
9d21750d-1ae2-4697-893d-e831374dba63,( + ),( B ),Staphylococcus epidermidis,1.9,Staphylococcus capitis,1.85
031e9799-9b09-4408-9b39-47adb8494644,( + ),( B ),Staphylococcus cohnii,1.8,Staphylococcus cohnii,1.74
0e79e172-1aa0-4863-94df-c0fd2a3164e5,( ++ ),( A ),Candida albicans,2.02,Candida albicans,1.96
179cede3-c07b-4658-8ee8-03d6d0ff0b10,( ++ ),( A ),Staphylococcus epidermidis,2.11,Staphylococcus epidermidis,2.09
21f772f9-c516-4edb-8877-c86a26a27ec9,( +++ ),( A ),Pseudomonas aeruginosa,2.31,Pseudomonas aeruginosa,2.26
3b92b25b-5b55-4dfc-a042-598eb5dfea5f,( ++ ),( A ),Staphylococcus hominis,2.22,Staphylococcus hominis,2.18
6e755557-2a1d-43d4-9f3b-205639160244,( +++ ),( A ),Pseudomonas aeruginosa,2.37,Pseudomonas aeruginosa,2.34
725f045f-16c3-4439-886b-f759b4ab1a26,( + ),( B ),Staphylococcus lugdunensis,1.83,Staphylococcus lugdunensis,1.77
7311ff66-8440-4d8a-8b8e-1eda8a7fd4f0,( ++ ),( A ),Pseudomonas aeruginosa,2.28,Pseudomonas aeruginosa,2.16
7b422d30-a6ea-4bec-b8c1-df343f8c0620,( + ),( B ),Brevibacterium paucivorans,1.89,not reliable identification,1.29
7f6d7c73-ef65-465f-bdce-c79071eec7df,( +++ ),( A ),Staphylococcus hominis,2.4,Staphylococcus hominis,2.25
808b7e88-84d3-4039-8e19-6e25213a16ae,( +++ ),( A ),Streptococcus intermedius,2.5,Streptococcus intermedius,2.48
858436ad-3f74-4c3f-b3d9-9bac31c6e15f,( +++ ),( A ),Enterococcus faecalis,2.46,Enterococcus faecalis,2.29
875e697b-de11-49bc-98d0-88c187c6465f,( ++ ),( A ),Staphylococcus epidermidis,2.15,Staphylococcus epidermidis,2.1
8e8f994c-3b67-4d3f-b15e-acd668321c2e,( ++ ),( A ),Staphylococcus epidermidis,2.19,Staphylococcus epidermidis,2.14
8ec3153b-2104-46a9-b2a8-ea5a625bf259,( ++ ),( A ),Klebsiella pneumoniae,2.27,Klebsiella pneumoniae,2.23
b3683e21-f83a-4138-a7da-845e89d6123f,( ++ ),( A ),MIX!Staphylococcus lugdunensis,2.09,Staphylococcus lugdunensis,1.8
be3411ac-7e74-479f-8767-aae52318fe2c,( +++ ),( A ),Staphylococcus aureus,2.35,Staphylococcus aureus,2.28
c17ff9e4-937f-48dd-b4e2-90dd175c5320,( ++ ),( A ),Rothia mucilaginosa,2.18,Rothia mucilaginosa,2.15
c44279ac-f3cd-4fd5-8ce0-e8bfa29becbb,( + ),( B ),Staphylococcus cohnii,1.91,Staphylococcus cohnii,1.85
c4de7086-3c2a-4953-a55f-4b1d0a0f8d9f,( ++ ),( A ),Staphylococcus auricularis,2.16,Staphylococcus auricularis,1.81
c746856c-fd1a-4576-b840-e58c41c4bd84,( +++ ),( A ),Pseudomonas aeruginosa,2.36,Pseudomonas aeruginosa,2.28
c9f0cb02-8408-4584-a848-81c367d85e40,( + ),( B ),Corynebacterium minutissimum,1.95,Corynebacterium minutissimum,1.83
0ba5831d-7abe-4172-bbee-5f08813380e0,( ++ ),( A ),Streptococcus anginosus,2.13,Streptococcus anginosus,2.07
12717602-b0b9-4fa4-928e-32198a9fa371,( + ),( B ),Staphylococcus epidermidis,1.98,Staphylococcus epidermidis,1.94
1338750a-9394-495a-b826-0b37c9edde99,( ++ ),( A ),Enterococcus faecalis,2.15,Enterococcus faecalis,2.11
13a95c2b-734c-4ca0-96bf-925d1f317c05,( ++ ),( A ),Staphylococcus epidermidis,2.06,Staphylococcus epidermidis,2.02
13f29ec0-6f27-47a0-9e42-79be3b58637d,( +++ ),( B ),Escherichia coli,2.46,Escherichia coli,2.45
1477616a-5686-441c-aee0-4151cbb7ff2e,( ++ ),( A ),Streptococcus gordonii,2.16,Streptococcus gordonii,2.09
16ce0344-c785-4eab-9077-f10f392c4b20,( - ),( C ),no peaks found,< 0,no peaks found,< 0
18f30203-e588-4fcd-ad07-a8ab4956a28b,( ++ ),( B ),Citrobacter freundii,2.26,Citrobacter freundii,2.26
1c437648-fc1b-4ffc-b592-d57d77a2adc5,( +++ ),( A ),Staphylococcus aureus,2.31,Staphylococcus aureus,2.3
2162bd3f-5e11-4aea-a97c-cf916232a4ac,( ++ ),( A ),Rothia dentocariosa,2.14,Rothia dentocariosa,2.14
29d71658-0340-41a2-b69e-6b0f0b3eeb24,( +++ ),( A ),Enterobacter cloacae,2.33,Enterobacter cloacae,2.14
309147c1-5bd0-4262-bee3-93f0a98675e6,( +++ ),( B ),Streptococcus pyogenes,2.49,Streptococcus pyogenes,2.42
32d48edc-2a3a-426e-9ba8-e270e9e674a7,( ++ ),( A ),Streptococcus mitis,2.08,Streptococcus mitis,2.01
340ee39d-8b72-46bb-bb29-da6b49abfd5c,( ++ ),( C ),Enterobacter cloacae,2.27,Enterobacter cloacae,2.16
390c99f0-68cc-46ec-9662-b95587393536,( +++ ),( A ),Enterococcus faecium,2.45,Enterococcus faecium,2.25
3b384ad2-1d9a-4d47-8ce6-1ae3a6c40e94,( - ),( C ),not reliable identification,1.36,not reliable identification,1.35
3cf6b3b8-7907-4d19-a131-1d1f3fd459f0,( +++ ),( C ),MIX!Staphylococcus epidermidis,2.46,Staphylococcus epidermidis,2.43
3faec4ea-65b4-499c-90ba-0478aa0ab7e2,( ++ ),( A ),Staphylococcus epidermidis,2.11,Staphylococcus epidermidis,2.07
4241ab19-942d-4392-948e-726d93adf440,( + ),( B ),Staphylococcus epidermidis,1.99,Staphylococcus epidermidis,1.85
4405b1c5-a4c0-4f7e-a3f2-d2cddb5edce0,( +++ ),( B ),Salmonella newington,2.41,Salmonella anatum,2.35
45142ec8-c54a-4ed9-9906-d8b5e57ef237,( ++ ),( A ),MIX!Streptococcus mitis,2.26,Streptococcus mitis,1.71
46f81173-b32b-4f03-a99e-47c266422257,( +++ ),( A ),Staphylococcus aureus,2.46,Staphylococcus aureus,2.4
5030faec-4c1b-470c-a972-8a7f8c4ac5a1,( ++ ),( B ),Streptococcus mitis,2.09,Streptococcus oralis,2.04
508825c7-7f4a-4b63-a868-99e0c4d72855,( +++ ),( A ),Enterococcus faecalis,2.32,Enterococcus faecalis,2.31
5948d11a-090e-4c8c-bd3e-844db9057f2f,( +++ ),( B ),Salmonella newington,2.4,Salmonella newington,2.38
5b7e9fbd-5cbe-47f1-8e3c-1f3a7e98e5ac,( ++ ),( A ),Streptococcus salivarius,2.15,Streptococcus salivarius,2.1
5f13a347-3a63-4a1a-b8b7-5b9e9fdba456,( +++ ),( B ),Klebsiella pneumoniae,2.46,Klebsiella pneumoniae,2.44
5f43a4e2-3ed3-47b0-abde-dc9bcddcf1d8,( +++ ),( A ),Escherichia coli,2.33,Escherichia coli,2.2
66abed58-d62f-4844-a92e-6f4f57244593,( +++ ),( A ),Staphylococcus aureus,2.36,Staphylococcus aureus,2.34
691ac818-7825-4765-ab6c-a6e11f06639b,( +++ ),( B ),Klebsiella pneumoniae,2.44,Klebsiella pneumoniae,2.41
6ac3c7e8-831c-4b47-9a8e-d8efbf2c9d17,( +++ ),( B ),Streptococcus salivarius,2.36,Streptococcus salivarius,2.29
6b0d1f05-c8b8-4961-833b-5af1e151497c,( +++ ),( C ),Klebsiella pneumoniae,2.35,Klebsiella pneumoniae,2.18
77d59ec9-39b2-4fd5-8051-7a10153ccf3b,( - ),( C ),no peaks found,< 0,no peaks found,< 0
78d0bffc-72b1-42b0-ace3-d81f6f4c6fb1,( ++ ),( A ),Candida lusitaniae,2.26,Candida lusitaniae,2.2
7b190721-e662-4d8e-8fd4-a005b0f000f7,( +++ ),( C ),Enterobacter aerogenes,2.38,Enterobacter aerogenes,2.31
7c7969f8-c29a-4104-836b-aca04bda312d,( ++ ),( A ),Staphylococcus epidermidis,2.21,Staphylococcus epidermidis,2.1
8694b2b2-a2b2-4f99-97ad-05db2df9ee19,( +++ ),( A ),Proteus mirabilis,2.34,Proteus mirabilis,2.1
86ccc28e-44ea-4eed-bb97-844bb3d816cc,( ++ ),( A ),Streptococcus parasanguinis,2.11,Streptococcus parasanguinis,2.09
8ba30877-aab2-4fe4-8a85-498fa8be0d31,( +++ ),( B ),Streptococcus mitis,2.3,Streptococcus mitis,2.28
8d6ec92d-4034-4910-993c-87a9aea2dc69,( ++ ),( C ),Enterobacter cloacae,2.27,Enterobacter cloacae,2.16
8dad639e-b6cd-4d65-b839-18420ce4d0c5,( +++ ),( B ),Klebsiella pneumoniae,2.34,Klebsiella pneumoniae,2.32
9d191987-26fd-4060-a56b-445c001ec59e,( - ),( C ),no peaks found,< 0,no peaks found,< 0
9f71c944-9c91-448a-bf26-2648d9fce61b,( +++ ),( B ),MIX!Neisseria subflava,2.42,Neisseria subflava,2.26
a1d2518f-5d32-4ade-bcbc-64313f3941a6,( +++ ),( B ),Capnocytophaga sputigena,2.3,Capnocytophaga sputigena,2.23
a23446f1-311b-40b7-9235-aa96b954c0f7,( ++ ),( B ),Streptococcus salivarius,2.22,Streptococcus salivarius,2.11
a5ed40aa-f310-45df-b6d8-3e350ee15893,( +++ ),( A ),Proteus mirabilis,2.38,Proteus mirabilis,2.38
ab9a8305-0af9-465a-8bae-c701b86e7bb8,( ++ ),( A ),Candida lusitaniae,2.13,Candida lusitaniae,2.08
aec588a2-2ab3-4674-9513-24b46f6b4f3e,( ++ ),( A ),Streptococcus oralis,2.02,Streptococcus oralis,1.93
b12fd401-2f37-4ea7-99ea-441349b42a83,( + ),( B ),Enterococcus faecalis,1.88,Enterococcus faecalis,1.88
b32d4e32-2675-4276-b792-58c220ad02c8,( +++ ),( C ),Salmonella newington,2.43,Salmonella sp,2.35
b977118e-95b5-4fba-8514-06b0a0d00248,( ++ ),( A ),Haemophilus parainfluenzae,2.11,Haemophilus parainfluenzae,1.94
c535676a-d9dd-4d89-a019-0aedd23536be,( +++ ),( B ),Salmonella newington,2.41,Salmonella spp,2.4
c996b53a-8844-4aee-b5b8-821b3acf7c17,( - ),( C ),no peaks found,< 0,no peaks found,< 0
cae2b86a-974f-4bf4-8802-069269ecfd3a,( +++ ),( A ),Staphylococcus aureus,2.38,Staphylococcus aureus,2.37
cb8cc9f0-b4c6-41c4-8631-6221ca9cc762,( ++ ),( A ),Streptococcus parasanguinis,2.27,Streptococcus parasanguinis,2.2
cbb11b46-7a87-47b2-ad0a-ff584a0b8082,( +++ ),( B ),Klebsiella pneumoniae,2.45,Klebsiella pneumoniae,2.35
cd57dd88-d503-4077-9c07-c2a281e3fa6f,( ++ ),( C ),Klebsiella pneumoniae,2.18,Klebsiella pneumoniae,1.91
d3493cb5-02a2-4b62-bb89-3bd4db1771f5,( ++ ),( B ),Klebsiella pneumoniae,2.24,Klebsiella pneumoniae,2.2
db4078da-075c-4613-8f8e-d67af532a9b6,( +++ ),( B ),Klebsiella pneumoniae,2.41,Klebsiella pneumoniae,2.35
dea9ab04-de6d-436d-b062-0e61d3cb0628,( - ),( C ),no peaks found,< 0,no peaks found,< 0
f1fb6961-4bfc-4cd7-86d9-f8b03d2ed2cd,( ++ ),( A ),Escherichia coli,2.28,Escherichia coli,2.25
f4789b69-91b3-4d50-a107-330b5ab7312f,( ++ ),( A ),Morganella morganii,2.06,Morganella morganii,1.98
f6282e86-0392-4226-b7f4-3bd6a96cd496,( ++ ),( A ),Enterococcus faecalis,2.24,Enterococcus faecalis,2.23
01c85e6d-074b-4bcd-add6-dbea58a9709a,( ++ ),( A ),Staphylococcus aureus,2.23,Staphylococcus aureus,2.21
0286a7dc-8665-49a8-89f5-85d1496d8d82,( +++ ),( A ),Escherichia coli,2.45,Escherichia coli,2.34
594cb168-53e2-4df2-a776-dc62f2173455,( +++ ),( A ),Escherichia coli,2.36,Escherichia coli,2.36
7ed1c678-5d9e-43c6-8033-d06d98d2afd0,( +++ ),( A ),Staphylococcus aureus,2.39,Staphylococcus aureus,2.37
85fdaa3a-8639-40a8-8c0f-389627e582e8,( +++ ),( A ),Escherichia coli,2.43,Escherichia coli,2.43
badd5c6d-a3b0-4fc9-b90e-f98d445e4c3e,( +++ ),( A ),Enterococcus faecalis,2.44,Enterococcus faecalis,2.37
bba1b06f-5dd6-4bdf-bb00-0aa01f09380a,( ++ ),( A ),Pseudomonas aeruginosa,2.25,Pseudomonas aeruginosa,2.19
e3a77ca3-4cce-4645-b5e3-1ccb8ab330d6,( +++ ),( A ),Enterococcus faecalis,2.38,Enterococcus faecalis,2.38
ef96504c-8059-409b-9974-caf717a3da5a,( ++ ),( A ),Staphylococcus aureus,2.25,Staphylococcus aureus,2.21
f64128cf-98be-46ba-837f-715025e22ff4,( +++ ),( A ),Escherichia coli,2.31,Escherichia coli,2.29
0cb5523a-4331-4b76-9f65-dce48d9bf732,( ++ ),( A ),Streptococcus gordonii,2.15,Streptococcus gordonii,1.9
136a068b-4476-4f4d-a4b5-25427857e540,( + ),( B ),Candida albicans,1.7,not reliable identification,1.66
28c7e4b8-4a8e-4a2e-8cc9-3511176ac3dc,( +++ ),( A ),Streptococcus parasanguinis,2.36,Streptococcus parasanguinis,2.35
2bd0134d-f51f-4845-a8e8-a76f2d9d5a48,( ++ ),( A ),Staphylococcus epidermidis,2.06,Staphylococcus epidermidis,1.98
3a778e97-7254-4d4d-92c7-5f6c267a6dc8,( ++ ),( B ),Streptococcus mitis,2.23,Streptococcus mitis,2.18
3d1c82d6-2a6f-4dd6-bb5e-79400bab1160,( ++ ),( A ),Escherichia coli,2.21,Escherichia coli,2.2
436a79df-8560-4c38-b779-a8da28fc4b17,( ++ ),( A ),Streptococcus anginosus,2.04,Streptococcus anginosus,1.98
48fc5aa8-7f4a-471e-83e4-f50ce72940b9,( ++ ),( C ),Enterobacter cloacae,2.24,Enterobacter kobei,2.1
4a70d827-982d-4bfc-831f-40ba82f82c16,( +++ ),( A ),Staphylococcus aureus,2.35,Staphylococcus aureus,2.25
4a886d60-24cb-4461-bdb3-2a0c5f451b31,( ++ ),( B ),Streptococcus oralis,2.24,Streptococcus oralis,2.23
4b3a0a6d-2e2e-4724-872f-dd93bc422390,( ++ ),( B ),Streptococcus oralis,2.27,Streptococcus oralis,2.22
4db1e869-65fc-40e9-b323-7339a3ca8571,( +++ ),( A ),Escherichia coli,2.52,Escherichia coli,2.44
542fcb84-0622-4369-b94b-8dd00a060eae,( ++ ),( B ),Streptococcus oralis,2.25,Streptococcus mitis,2.21
549a10fe-064d-47e7-9311-9d7fb6b28037,( ++ ),( A ),Corynebacterium aurimucosum,2.09,Corynebacterium aurimucosum,1.97
5a3bf670-1ab9-4cfb-91fe-4b6bd9e98451,( - ),( C ),no peaks found,< 0,no peaks found,< 0
5d9de8c7-89f4-4b36-88f8-4088eab7fb13,( ++ ),( A ),Staphylococcus epidermidis,2.09,Staphylococcus epidermidis,2.05
66bb3130-1a2a-44a8-81cb-41870fee25f7,( ++ ),( A ),Staphylococcus epidermidis,2.07,Staphylococcus epidermidis,2.05
6b3a12d1-70b9-4403-bde9-78c7077b2da9,( +++ ),( A ),Staphylococcus aureus,2.33,Staphylococcus aureus,2.31
780ac12c-bba3-428a-9ab1-5b76b6bbeeb1,( ++ ),( B ),Streptococcus oralis,2.27,Streptococcus oralis,2.21
85fd2017-9cf6-46b4-8e10-a67e49de52d9,( ++ ),( B ),Streptococcus oralis,2.2,Streptococcus oralis,2.19
88a633ec-1b0e-4fdf-82a2-bc97cb2c17c7,( + ),( B ),Lactobacillus salivarius,1.96,not reliable identification,1.69
8b19e60c-f10d-41db-b101-faa65e5dc66a,( +++ ),( C ),Klebsiella oxytoca,2.3,Klebsiella oxytoca,2.25
8e0aa44b-0a8e-46da-9807-ffbd59c6c68c,( +++ ),( A ),Staphylococcus aureus,2.38,Staphylococcus aureus,2.33
ae484010-d0d6-4103-a8be-458d44ca0cfd,( +++ ),( B ),Neisseria subflava,2.38,Neisseria subflava,2.36
b14e768f-83b6-4605-ba8e-2275d8e85622,( ++ ),( B ),Streptococcus mitis,2.23,Streptococcus mitis,2.15
b69fe9c1-a808-4e08-8b4e-ba53254c2649,( ++ ),( A ),Corynebacterium urealyticum,2.27,Corynebacterium urealyticum,2.15
c58b83f3-0837-4db1-83e3-95c688af000b,( ++ ),( A ),Staphylococcus epidermidis,2.13,Staphylococcus epidermidis,2.13
c6df249a-5336-4d6b-91ef-4fc43d2c7549,( ++ ),( A ),Candida albicans,2.07,Candida albicans,2.05
d71a1297-0406-44da-a224-668b83e06cf2,( - ),( C ),not reliable identification,1.62,not reliable identification,1.55
e4843099-29d3-447c-8993-d51c74444e68,( ++ ),( B ),Enterobacter cloacae,2.27,Enterobacter cloacae,2.18
ed3b5f10-5881-4987-8e8f-9db4a6ef0fbe,( ++ ),( B ),Enterobacter cloacae,2.22,Enterobacter asburiae,2.18
ee4a752c-eef1-435c-804d-299f18094315,( +++ ),( A ),Escherichia coli,2.44,Escherichia coli,2.35
f9ed6dbb-31bd-43a8-b099-8ef4063a51e3,( + ),( B ),Staphylococcus epidermidis,1.99,Staphylococcus epidermidis,1.79
fad1b4a5-9c01-4887-9a9b-794631a1f2a6,( +++ ),( A ),Candida glabrata,2.3,Candida glabrata,2.18
0a13fb5d-6c29-4aca-8140-d3ea38cd84a9,( ++ ),( A ),Staphylococcus capitis,2.07,Staphylococcus capitis,2.05
2c611125-89ae-43de-b825-d1bc02171da5,( ++ ),( A ),Staphylococcus aureus,2.29,Staphylococcus aureus,2.28
2e039a54-92eb-4606-b030-10d1a99bb3cd,( +++ ),( B ),Streptococcus oralis,2.31,Streptococcus oralis,2.25
2eb52347-f314-4244-83b8-a218323646fa,( +++ ),( A ),Streptococcus agalactiae,2.3,Streptococcus agalactiae,2.25
3c4b8f5f-6a91-4af9-ad71-26054e2849f2,( +++ ),( A ),Streptococcus agalactiae,2.4,Streptococcus agalactiae,2.35
8b3af93a-9351-4b6f-9da0-4d2d03b81df7,( ++ ),( A ),Staphylococcus epidermidis,2.24,Staphylococcus epidermidis,2.14
a34ee64d-4044-4f04-8f8c-3834fbf575a1,( +++ ),( A ),Dermabacter hominis,2.33,Dermabacter hominis,2.1
aee94ded-9650-44d0-ab9b-022dddc6551d,( +++ ),( A ),Streptococcus oralis,2.37,Streptococcus oralis,2.35
bf537f9c-bd35-4559-836b-939edc4e2735,( + ),( B ),Corynebacterium tuberculostearicum,1.9,Corynebacterium tuberculostearicum,1.83
cd2b3d78-58a7-4982-ab54-8210b58911d5,( +++ ),( A ),Staphylococcus lugdunensis,2.32,Staphylococcus lugdunensis,2.18
ce9442ea-1a2c-478a-a7af-84ea7ef88aad,( +++ ),( B ),Streptococcus vestibularis,2.33,Streptococcus salivarius,2.25
0b780570-efc2-4c15-a4f2-47340d2ca1ca,( +++ ),( A ),Proteus mirabilis,2.35,Proteus mirabilis,2.26
13e54e49-e237-4378-b75d-5cebf34ae906,( +++ ),( A ),Pseudomonas aeruginosa,2.44,Pseudomonas aeruginosa,2.21
6213af78-83f0-415f-9765-9b65f6d6e8f9,( +++ ),( A ),Lactobacillus plantarum,2.3,Lactobacillus plantarum,2.19
6404f1b3-e83f-40e8-83e1-46f3e9e5ae48,( ++ ),( A ),Escherichia coli,2.19,Escherichia coli,2.18
6aeeeaa5-4b79-494d-91fc-88d919ecf1c1,( +++ ),( A ),Campylobacter jejuni,2.31,Campylobacter jejuni,2.25
6cdac5e2-71c7-49e2-bc2a-9751bfe6b0c4,( +++ ),( A ),Pseudomonas aeruginosa,2.39,Pseudomonas aeruginosa,2.18
6edf5600-b75d-42f2-8ef8-fcdf3e834592,( +++ ),( A ),Lactobacillus paracasei,2.3,Lactobacillus paracasei,2.28
782b0f0a-d7b7-4a79-a832-7718e4ab69fd,( ++ ),( A ),Providencia alcalifaciens,2.22,Providencia alcalifaciens,2.17
90bdef31-9715-4399-b6eb-19f64201f52f,( + ),( B ),Sutterella parvirubra,1.79,not reliable identification,1.18
95290d18-1a8d-4d70-ade2-bcef472369f2,( +++ ),( B ),Enterobacter cloacae,2.31,Enterobacter ludwigii,2.15
