8b988c4d-90cc-4c3a-91f9-13eb2da51d04,( +++ ),( A ),Pseudomonas aeruginosa,2.42,Pseudomonas aeruginosa,2.34
941ddf3b-e3d7-4ac6-8130-4f74850b3352,( +++ ),( A ),Escherichia coli,2.38,Escherichia coli,2.35
b86f3bb2-1cf0-448a-be9e-e66ae0cbafa8,( +++ ),( A ),Staphylococcus aureus,2.46,Staphylococcus aureus,2.43
c0bc2d4b-7be0-4d23-b8df-fb85da1c9e09,( +++ ),( A ),Enterococcus faecalis,2.34,Enterococcus faecalis,2.33
c2dddd90-0e4c-495e-b78a-3ae98dc08597,( +++ ),( A ),Staphylococcus aureus,2.43,Staphylococcus aureus,2.34
cd38a1c3-805f-45cb-b317-584c371d29c9,( +++ ),( A ),Staphylococcus aureus,2.44,Staphylococcus aureus,2.4
da0af481-841f-4e85-b97f-d99e75e4c27c,( ++ ),( A ),Pseudomonas aeruginosa,2.26,Pseudomonas aeruginosa,2.25
dec42ea8-ba52-49bb-9034-6371ad2e0f77,( +++ ),( A ),Pseudomonas aeruginosa,2.49,Pseudomonas aeruginosa,2.39
ef51ffc0-2e72-4537-ae1e-53934684fb16,( ++ ),( A ),Pseudomonas aeruginosa,2.29,Pseudomonas aeruginosa,2.23
0d13ce05-1985-4c18-aa68-992c5179fb9a,( + ),( B ),Escherichia fergusonii,1.88,Escherichia coli,1.85
80552f7b-9d10-480d-8f5f-e2eebfc7edde,( +++ ),( B ),Escherichia coli,2.38,Escherichia coli,2.36
a2aa21d3-3b1e-4818-9fb2-2c0cdef0d219,( +++ ),( A ),Escherichia coli,2.45,Escherichia coli,2.45
ef02391f-3444-401b-8bb2-3a835307408c,( +++ ),( A ),Escherichia coli,2.39,Escherichia coli,2.38
2017-03-02T14-28-10,( +++ ),( A ),Escherichia coli,2.31,Escherichia coli,2.28
2017-03-02T14-28-10,( ++ ),( A ),Escherichia coli,2.25,Escherichia coli,2.24
2017-03-02T14-28-10,( +++ ),( B ),Escherichia coli,2.39,Escherichia coli,2.34
2017-03-02T14-28-10,( ++ ),( A ),Escherichia coli,2.25,Escherichia coli,2.25
2017-03-02T14-28-10,( +++ ),( A ),Escherichia coli,2.37,Escherichia coli,2.34
2017-03-02T14-28-10,( ++ ),( A ),Escherichia coli,2.29,Escherichia coli,2.28
2017-03-02T14-28-10,( +++ ),( A ),Escherichia coli,2.39,Escherichia coli,2.31
2017-03-02T14-28-10,( +++ ),( A ),Escherichia coli,2.34,Escherichia coli,2.29
2017-03-02T14-28-10,( +++ ),( A ),Escherichia coli,2.38,Escherichia coli,2.24
86aede38-cb62-4992-ac64-affd1978e9f6,( +++ ),( A ),Escherichia coli,2.49,Escherichia coli,2.44
b183f53a-c6ea-4126-a747-5e2a1476ef49,( +++ ),( A ),Escherichia coli,2.37,Escherichia coli,2.35
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.4,Escherichia coli,2.36
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.49,Escherichia coli,2.4
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.45,Escherichia coli,2.31
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.43,Escherichia coli,2.39
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.42,Escherichia coli,2.38
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.45,Escherichia coli,2.33
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.44,Escherichia coli,2.37
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.45,Escherichia coli,2.36
2017-03-15T14-53-56,( +++ ),( A ),Escherichia coli,2.31,Escherichia coli,2.29
1fc749d3-4651-4ca6-9fb4-4fc62e4985e7,( +++ ),( A ),MIX!Staphylococcus aureus,2.6,Staphylococcus aureus,2.56
285d1f0e-a446-432b-8efe-147928f814f8,( +++ ),( A ),Staphylococcus aureus,2.41,Staphylococcus aureus,2.36
4bb26222-ef69-4838-ae6f-65c1ec267704,( ++ ),( A ),Staphylococcus aureus,2.26,Staphylococcus aureus,2.2
57910df0-9df4-448e-a20c-d62c9063d6c8,( +++ ),( A ),Staphylococcus aureus,2.45,Staphylococcus aureus,2.39
61112a88-0792-4c69-ab03-4177ab3fe59a,( +++ ),( A ),MIX!Staphylococcus aureus,2.69,Staphylococcus aureus,2.68
81178fe3-0912-4ca8-a36b-431400a9017b,( +++ ),( A ),Staphylococcus aureus,2.36,Staphylococcus aureus,2.34
ebb48be6-242a-4338-9af9-5e07a2d008c6,( +++ ),( A ),Staphylococcus aureus,2.34,Staphylococcus aureus,2.31
378f1cc8-4236-4975-a0e5-f9305615c131,( +++ ),( A ),Campylobacter jejuni,2.46,Campylobacter jejuni,2.31
b6f3c477-a4d2-488e-9995-9a9696faff83,( +++ ),( A ),Campylobacter jejuni,2.34,Campylobacter jejuni,2.24
eafce38b-431f-4e6e-b87f-3baa19ba7dd1,( +++ ),( A ),Campylobacter jejuni,2.34,Campylobacter jejuni,2.22
0eeec9c6-99d3-48f5-8ddf-cc507ecc1964,( +++ ),( A ),Haemophilus parainfluenzae,2.31,Haemophilus parainfluenzae,2.24
1fd1534e-e771-4a09-87c9-20c67b99e0e1,( ++ ),( A ),Serratia marcescens,2.23,Serratia marcescens,2.17
32d9d44b-d67b-4cd9-883e-6e12136f3dbe,( ++ ),( A ),Serratia marcescens,2.08,Serratia marcescens,1.97
3429f3db-a837-4d49-9e59-a781e114e55b,( ++ ),( C ),Aggregatibacter segnis,2.09,Aggregatibacter segnis,2.04
3f73c5b2-804f-4c64-a292-d68e6fd779dd,( ++ ),( A ),Stenotrophomonas maltophilia,2.12,Stenotrophomonas maltophilia,2.1
754fc907-7d9d-4145-9094-be20791fa45c,( +++ ),( B ),Corynebacterium striatum,2.36,Corynebacterium striatum,2.24
8c0bb0a2-36cf-45ac-8b3a-a0cf33d81b04,( - ),( C ),not reliable identification,1.26,not reliable identification,1.16
8c727e44-a2b9-4b9b-a5ba-eb1d04923fc6,( + ),( B ),Candida albicans,1.87,Candida albicans,1.81
9f9c662b-ac95-458a-96c9-0347fe3c8246,( ++ ),( B ),Serratia marcescens,2.29,Serratia marcescens,2.15
a20a2229-ba53-4c59-8f38-6871fe779707,( +++ ),( A ),Staphylococcus aureus,2.4,Staphylococcus aureus,2.35
ac7bb644-101c-46fd-9ce3-77632c77b3a8,( - ),( C ),not reliable identification,1.36,not reliable identification,1.35
ad1820ee-9c07-4596-9a74-eda5f595792d,( ++ ),( A ),Pseudomonas aeruginosa,2.28,Pseudomonas aeruginosa,2.18
ae3444ae-3f60-4a14-92a7-e58617082e37,( +++ ),( B ),Streptococcus constellatus,2.32,Streptococcus constellatus,2.18
d8196050-7c29-4edc-985d-83b0ef3b4372,( +++ ),( A ),Haemophilus influenzae,2.43,Haemophilus influenzae,2.41
eb9168bf-5008-4fa4-bb5a-7a40da159ce9,( +++ ),( A ),Staphylococcus aureus,2.39,Staphylococcus aureus,2.37
ed09a714-6dcd-4e89-af1b-8e381840b1a5,( + ),( B ),Stenotrophomonas maltophilia,1.94,Stenotrophomonas maltophilia,1.92
edc83eee-6410-41e8-a4eb-76c7673a2dee,( ++ ),( A ),Serratia marcescens,2.02,Serratia marcescens,1.99
ef19da99-940b-4f2d-a9e8-c9f8b8ab375a,( +++ ),( A ),Proteus mirabilis,2.38,Proteus mirabilis,2.35
3617a670-59b9-4316-8ace-0172ae365ae4,( +++ ),( B ),Serratia marcescens,2.36,Serratia marcescens,2.29
de5b4d89-084a-47cf-a823-e37418e6e8cb,( +++ ),( A ),Staphylococcus aureus,2.32,Staphylococcus aureus,2.28
e98d1726-4212-4b3c-a660-bbc0e2265334,( ++ ),( A ),Staphylococcus aureus,2.26,Staphylococcus aureus,2.19
fd91e17e-3931-432f-8191-ac7addd14912,( +++ ),( B ),Serratia marcescens,2.3,Serratia marcescens,2.28
0587f1b2-d918-4ed8-860a-e717261fd85b,( - ),( C ),not reliable identification,1.43,not reliable identification,1.4
07cc58aa-6f27-4e9f-a15a-bf86087f5503,( +++ ),( A ),Pseudomonas aeruginosa,2.47,Pseudomonas aeruginosa,2.37
07d7ca81-1795-467d-8933-639572ec6b3e,( +++ ),( A ),Pseudomonas aeruginosa,2.35,Pseudomonas aeruginosa,2.33
08b6237a-767e-4666-9f93-1c87e150ec8a,( +++ ),( A ),Staphylococcus aureus,2.38,Staphylococcus aureus,2.33
0ae55c6a-e209-48b2-92d9-cc90dc1322fd,( ++ ),( A ),Escherichia coli,2.19,Escherichia coli,2.15
0e0742e4-741a-41db-8bd3-f9db37a7d95c,( +++ ),( A ),Klebsiella variicola,2.47,Klebsiella variicola,2.45
17366941-1d72-48fa-ba50-a2cb62879459,( +++ ),( A ),Escherichia coli,2.39,Escherichia coli,2.3
18840ed4-8d03-41e9-955c-472a923b7f26,( +++ ),( A ),Pseudomonas aeruginosa,2.43,Pseudomonas aeruginosa,2.42
1c548386-ae32-4b83-8278-3cd6c65ef3cf,( + ),( B ),Stenotrophomonas maltophilia,1.9,Stenotrophomonas maltophilia,1.87
507308c5-7d65-4e40-80f5-81428075e665,( +++ ),( A ),Escherichia coli,2.4,Escherichia coli,2.38
52afc52c-3aa2-4d8a-bda6-e5d349e1ddf6,( +++ ),( A ),Pseudomonas putida,2.49,Pseudomonas putida,2.32
62217b76-3454-4c68-bf98-9f2934e90510,( - ),( C ),no peaks found,< 0,no peaks found,< 0
6cf85b48-d263-4a76-901a-6103933484ac,( ++ ),( A ),Stenotrophomonas maltophilia,2.14,Stenotrophomonas maltophilia,2.11
72367c60-4e1f-4894-bb25-6c53b8d6175b,( +++ ),( B ),Streptococcus pyogenes,2.34,Streptococcus pyogenes,2.28
73e9b856-f229-4c05-adda-4b51a90afa1e,( - ),( C ),not reliable identification,1.45,not reliable identification,1.38
83efd53c-c64a-455a-9159-f35de7a63522,( +++ ),( A ),MIX!Stenotrophomonas maltophilia,2.54,Stenotrophomonas maltophilia,2.31
8b337296-0354-4cf4-b1da-087d5f761235,( ++ ),( A ),Pseudomonas aeruginosa,2.28,Pseudomonas aeruginosa,2.22
e8dd1548-1717-4de8-ad75-ab77a84feb0d,( +++ ),( A ),Klebsiella variicola,2.52,Klebsiella variicola,2.51
ef548f44-07fd-4515-949f-e647c321280a,( +++ ),( B ),Streptococcus pyogenes,2.38,Streptococcus pyogenes,2.32
12ecea43-fd11-4d0c-973f-0dc02570e177,( - ),( C ),not reliable identification,1.28,not reliable identification,1.2
1cebe0e7-e4e1-4538-8199-bb85f65e5119,( - ),( C ),no peaks found,< 0,no peaks found,< 0
52435003-b5ad-4a73-8bc5-64c46808173e,( ++ ),( A ),Pseudomonas aeruginosa,2.07,Pseudomonas aeruginosa,2.05
5c09682a-18be-4fea-8283-c96896163186,( + ),( B ),Pseudomonas aeruginosa,1.97,Pseudomonas aeruginosa,1.86
5cec7f1b-87c1-4ff1-ba19-9ffeeff6f606,( - ),( C ),not reliable identification,1.29,not reliable identification,1.29
613f72ec-1994-455f-a49b-8d899e1baf89,( - ),( C ),not reliable identification,1.21,not reliable identification,1.04
caec5572-82db-4005-942c-9d44008c4608,( - ),( C ),no peaks found,< 0,no peaks found,< 0
ccc6a980-df46-46c3-9acb-b266f43c2acb,( - ),( C ),not reliable identification,1.39,not reliable identification,1.29
e838ceca-8054-41c5-ae2d-7b1e4879cf67,( ++ ),( A ),Pseudomonas aeruginosa,2.02,Pseudomonas aeruginosa,1.99
04daebfa-0314-4e30-adc4-550bcb909fe4,( +++ ),( A ),Streptococcus agalactiae,2.32,Streptococcus agalactiae,2.32
0b1aa95a-35a0-4048-bfcc-20209822aed3,( +++ ),( B ),Streptococcus vestibularis,2.39,Streptococcus vestibularis,2.28
1d4e5140-102c-4b7c-9e8f-2c3c5149cacd,( +++ ),( A ),MIX!Neisseria meningitidis,2.48,Neisseria meningitidis,2.4
28a3f6ee-b6bb-4f55-aac6-9f7b7411f21b,( ++ ),( A ),Streptococcus agalactiae,2.18,Streptococcus agalactiae,2.12
352297a0-ea82-4f2d-a787-228eafc9c8ab,( +++ ),( A ),MIX!Neisseria meningitidis,2.5,Neisseria meningitidis,2.47
357afdeb-d06b-4952-8642-9c8366378bfd,( ++ ),( A ),Gardnerella vaginalis,2.1,Gardnerella vaginalis,2.05
3bd69b73-dc49-488a-8b74-7040db5214b3,( +++ ),( A ),Streptococcus vestibularis,2.35,Streptococcus vestibularis,2.35
444421ac-4f6a-4867-b74c-a4fbf935e717,( ++ ),( B ),Streptococcus vestibularis,2.11,Streptococcus vestibularis,2.08
5081b113-35e3-4548-9b25-0a7680e3678e,( ++ ),( A ),Rothia mucilaginosa,2.2,Rothia mucilaginosa,2.17
56ca62f6-c239-47d5-8f5c-0b06a114b017,( + ),( B ),Rothia mucilaginosa,1.95,Rothia mucilaginosa,1.91
5ef0d61e-e459-42d0-811c-2d1ef51c8fb7,( ++ ),( A ),Streptococcus vestibularis,2.28,Streptococcus vestibularis,2.25
6ac4e99f-970f-48e0-b146-9bcd3731179d,( +++ ),( A ),MIX!Neisseria lactamica,2.33,Neisseria lactamica,2.05
6fceb228-7c08-4cc4-9664-b1e8f7737cbb,( +++ ),( A ),Streptococcus agalactiae,2.4,Streptococcus agalactiae,2.38
7093f287-8c08-4f60-82bb-a8715e83bb67,( +++ ),( A ),Streptococcus agalactiae,2.34,Streptococcus agalactiae,2.3
784643b0-05b9-4f55-a692-e93fa6e7800c,( +++ ),( A ),MIX!Neisseria meningitidis,2.59,Neisseria meningitidis,2.51
7dac2f64-d689-4700-b80f-2e20014ac619,( ++ ),( A ),Gardnerella vaginalis,2.1,Gardnerella vaginalis,1.96
915b80c2-4ced-4a4a-853b-9a9a73bebbdb,( +++ ),( A ),Neisseria meningitidis,2.47,Neisseria meningitidis,2.42
c25a3d1a-d1b0-4c62-8ab0-0a18c8a334ba,( +++ ),( A ),MIX!Neisseria lactamica,2.37,Neisseria lactamica,2.31
e6da69ea-e52b-4e8d-92e5-660358ef54b4,( ++ ),( A ),Haemophilus parainfluenzae,2.27,Haemophilus parainfluenzae,2.12
fd3eb143-47bd-46ae-ab96-10446c587aa4,( ++ ),( A ),Haemophilus parainfluenzae,2.08,Haemophilus parainfluenzae,2.06
cca99320-9a37-49f9-970b-a8f9c191d59f,( +++ ),( C ),MIX!Eggerthella lenta,2.57,Eggerthella lenta,2.51
22dca9d3-b3a8-4e89-81c0-412d2e303fd6,( +++ ),( C ),Enterobacter aerogenes,2.39,Enterobacter aerogenes,2.28
2748646e-4146-4793-89f8-77ee43cda0dd,( ++ ),( A ),Staphylococcus epidermidis,2.22,Staphylococcus epidermidis,2.1
46ba0d59-2a3f-40f1-8c4d-2fad86906578,( +++ ),( A ),Streptococcus agalactiae,2.39,Streptococcus agalactiae,2.39
61847b24-9f54-41d7-922b-69030730e590,( +++ ),( A ),Escherichia coli,2.52,Escherichia coli,2.44
68abcd3e-b4e1-42cd-a2ca-c8ad6b4b1da9,( +++ ),( A ),Escherichia coli,2.47,Escherichia coli,2.36
804a1df3-344f-4990-a552-ea55822a6021,( ++ ),( A ),Staphylococcus epidermidis,2.13,Staphylococcus epidermidis,2.09
857b5a19-0a29-4854-93dd-2be210725a68,( +++ ),( A ),Haemophilus influenzae,2.36,Haemophilus influenzae,2.27
ce1685bf-c8e9-4f07-a910-92e3a669e016,( ++ ),( A ),Escherichia coli,2.27,Escherichia coli,2.27
de5aa47d-879a-4dc9-bcbd-3297bbe07fb2,( +++ ),( A ),MIX!Haemophilus influenzae,2.63,Haemophilus influenzae,2.45
efec3605-ba8e-4e5d-a62e-5e6af13faa6b,( +++ ),( B ),Lactobacillus gasseri,2.37,Lactobacillus gasseri,2.36
f0d51eec-069f-437f-9e5f-de5cfccb5441,( ++ ),( A ),Staphylococcus epidermidis,2.16,Staphylococcus epidermidis,2.05
0f79c3ee-49ef-4a20-b611-e07b9aa686fb,( - ),( C ),no peaks found,< 0,no peaks found,< 0
1552a415-f3f5-4058-8eb0-1bbc1a77f4f4,( +++ ),( A ),Parvimonas micra,2.45,Parvimonas micra,2.44
178f4597-2ed0-4a73-9dc0-6dcf4ed909a0,( +++ ),( A ),Actinomyces graevenitzii,2.4,Actinomyces graevenitzii,2.36
241b22ad-2f00-4f15-9063-5b946852c888,( +++ ),( A ),Eggerthia catenaformis,2.38,Eggerthia catenaformis,2.14
3bef3b29-31a0-4905-914b-d103661baf6a,( +++ ),( A ),Parvimonas micra,2.5,Parvimonas micra,2.49
55b21248-a80d-4aeb-8833-d4018781c9d9,( - ),( C ),not reliable identification,1.4,not reliable identification,1.39
5a420de5-f981-4f0c-8e8a-102c6346f0a5,( +++ ),( A ),Parvimonas micra,2.44,Parvimonas micra,2.39
7be01737-3fd2-4d61-aafd-8573c254fe1c,( ++ ),( A ),Candida glabrata,2.2,Candida glabrata,2.18
8731ca77-117a-4264-b946-d6bfcd973ba0,( ++ ),( A ),Candida glabrata,2.1,Candida glabrata,2.07
b7ca566e-ffab-457a-b02e-37be4aebccd9,( ++ ),( A ),Staphylococcus aureus,2.29,Staphylococcus aureus,2.28
bd3efede-7229-4522-b897-1d6519f9a092,( ++ ),( A ),Staphylococcus epidermidis,2.22,Staphylococcus epidermidis,2.19
c60e1a80-ed22-4792-814b-196d69f9d218,( +++ ),( A ),Actinomyces graevenitzii,2.35,Actinomyces graevenitzii,2.31
c67add2d-ad9f-48e5-860b-61fdedc6845a,( ++ ),( A ),Candida albicans,2.02,Candida albicans,1.92
c820f902-3f8b-4602-97e7-371fed19fee6,( ++ ),( A ),Propionibacterium acnes,2.28,Propionibacterium acnes,2.14
cf1c25fb-a9cc-43cb-89ce-cbe8a597808c,( +++ ),( A ),Lactobacillus paracasei,2.31,Lactobacillus paracasei,2.3
d363567e-6561-4c88-933d-215f9b581bc6,( ++ ),( A ),Actinomyces odontolyticus,2.05,Actinomyces odontolyticus,1.97
d86b8269-96c7-4294-a175-0f39034a73cc,( - ),( C ),no peaks found,< 0,no peaks found,< 0
e9601ee4-a950-48e7-b9cd-4757a662decf,( +++ ),( B ),Lactobacillus gasseri,2.46,Lactobacillus gasseri,2.36
ed1b9da7-b071-4574-9fc1-0a58639c4a64,( +++ ),( A ),Eggerthia catenaformis,2.36,Eggerthia catenaformis,2.08
fecd3a10-871f-4dfd-ab25-bc640a773a7d,( - ),( C ),not reliable identification,1.43,not reliable identification,1.35
379ca35a-dd1e-47a5-8f8b-e45c32b4ba17,( ++ ),( A ),Staphylococcus epidermidis,2.18,Staphylococcus epidermidis,2.18
7c642599-48ec-4080-af41-faf66d9ec52e,( ++ ),( A ),Staphylococcus epidermidis,2.2,Staphylococcus epidermidis,2.01
95675af4-f87a-4004-9428-7b9b06ba6623,( ++ ),( A ),Staphylococcus epidermidis,2.16,Staphylococcus epidermidis,2.14
9d018f9b-53b3-4ed5-be6a-858d2d239395,( ++ ),( A ),Staphylococcus capitis,2.26,Staphylococcus capitis,2.16
c7a61623-6767-452f-b813-de6555900ad5,( ++ ),( A ),Staphylococcus epidermidis,2.21,Staphylococcus epidermidis,2.17
d7e21bd5-46a2-431f-b2e2-5dde21df9290,( ++ ),( A ),Staphylococcus epidermidis,2.12,Staphylococcus epidermidis,2.09
f5c7fe9a-1a99-45af-a94f-738c1012f120,( ++ ),( A ),Staphylococcus epidermidis,2.07,Staphylococcus epidermidis,2.06
1f73588b-b475-4740-871c-4d7487fa6e01,( +++ ),( A ),Proteus mirabilis,2.36,Proteus mirabilis,2.23
31867897-1502-4cea-b7d7-4747e8bf6215,( +++ ),( A ),Enterococcus faecalis,2.49,Enterococcus faecalis,2.43
420b025e-7585-42b9-bf01-7082003e7b73,( ++ ),( A ),Aerococcus urinae,2.26,Aerococcus urinae,2.16
45cad179-ac9a-4252-82c2-714900502fcd,( ++ ),( A ),Pseudomonas aeruginosa,2.24,Pseudomonas aeruginosa,2.19
77140fb2-5a39-4200-9513-54abce5a051b,( ++ ),( A ),Streptococcus agalactiae,2.2,Streptococcus agalactiae,2.2
9321c24d-6f6e-4066-850a-8456155eca0f,( +++ ),( A ),Staphylococcus aureus,2.35,Staphylococcus aureus,2.31
a1ea963b-56f4-4753-bd4d-c561ca53c2d6,( +++ ),( A ),Enterococcus faecalis,2.48,Enterococcus faecalis,2.42
d11bf6cd-7189-486b-9e71-7a299873fb9a,( +++ ),( B ),Klebsiella pneumoniae,2.39,Klebsiella pneumoniae,2.38
e0480e37-2a8f-4e3c-82f0-23134ff92ecf,( +++ ),( A ),Klebsiella variicola,2.45,Klebsiella variicola,2.43
217e64ff-28fb-41a7-83da-e48eb4c54dae,( +++ ),( A ),Proteus mirabilis,2.53,Proteus mirabilis,2.51
10b23f5b-6a1a-45b7-a0c6-7d0deb5a2d41,( +++ ),( A ),Proteus mirabilis,2.51,Proteus mirabilis,2.46
f0736a74-37a9-4086-8629-3703286baecf,( +++ ),( A ),Enterococcus faecalis,2.4,Enterococcus faecalis,2.35
1daf7919-c076-4376-a6b1-94472949b973,( +++ ),( A ),Streptococcus agalactiae,2.44,Streptococcus agalactiae,2.36
26ff8954-59cc-46be-8108-9cc08587eb74,( ++ ),( A ),Staphylococcus epidermidis,2.2,Staphylococcus epidermidis,2.19
60d3012c-6fe2-4089-8404-2f31f79244c6,( +++ ),( A ),Staphylococcus aureus,2.34,Staphylococcus aureus,2.31
8367987c-ab00-4b66-a186-3b191789ec47,( +++ ),( A ),Corynebacterium accolens,2.51,Corynebacterium accolens,2.47
85ce2098-cbac-465a-b403-0e0170c7edde,( +++ ),( A ),Haemophilus influenzae,2.45,Haemophilus influenzae,2.26
8ffe82b5-51d3-40bd-8542-186ec1a482d5,( ++ ),( B ),Candida albicans,2.16,Candida albicans,2.05
98379a5b-ad95-4958-b20d-4c067452b3ab,( +++ ),( A ),Haemophilus influenzae,2.42,Haemophilus influenzae,2.35
c0c8ac1a-da38-4784-8d6b-887a3849448d,( +++ ),( A ),MIX!Haemophilus parainfluenzae,2.42,Haemophilus parainfluenzae,2.37
c62e6f5b-5777-4b2d-aac2-a627e6b8d589,( + ),( B ),Candida albicans,1.94,Candida albicans,1.9
e8d7842f-b69a-4451-906c-19b0b66c9969,( +++ ),( A ),Staphylococcus aureus,2.35,Staphylococcus aureus,2.31
f49b4955-02dc-43e6-b25a-46ec2a34dbad,( - ),( C ),not reliable identification,1.39,not reliable identification,1.35
1a66b153-4995-47bf-bb20-d7d1c13f5fda,( ++ ),( A ),Streptococcus anginosus,2.2,Streptococcus anginosus,2.13
596b4e2b-0622-4580-8b79-a762f2768ad9,( ++ ),( A ),Streptococcus anginosus,2.12,Streptococcus anginosus,2.09
816ccfb9-3b35-488f-83a2-7245edfcc6e4,( - ),( C ),not reliable identification,1.57,not reliable identification,1.49
81c191ec-03f3-4c5e-8b45-6dfbc0cf08ba,( +++ ),( A ),Enterococcus faecalis,2.48,Enterococcus faecalis,2.42
83dab179-12e0-43b0-b091-4fcc613408fb,( +++ ),( A ),Moraxella_sg_Branhamella catarrhalis,2.56,Moraxella_sg_Branhamella catarrhalis,2.46
9a4c12ff-6070-465a-a385-a98bbbad048a,( +++ ),( B ),Serratia marcescens,2.42,Serratia marcescens,2.24
dba03b82-e207-420f-b3e9-31e9c7777583,( - ),( C ),not reliable identification,1.44,not reliable identification,1.34
f182d68a-60c9-4562-a42a-9a93ef3b1607,( +++ ),( A ),Escherichia coli,2.5,Escherichia coli,2.48
56830cb4-edee-4553-ada0-b1aed40b7f49,( - ),( C ),no peaks found,< 0,no peaks found,< 0
608bd7ec-0be8-4485-ae79-89665f2f47b7,( ++ ),( A ),Staphylococcus aureus,2.23,Staphylococcus aureus,2.19
1e06465d-6407-42f9-887a-69df65594c5e,( - ),( C ),not reliable identification,1.4,not reliable identification,1.33
3dc2ec3b-a08d-47ed-a026-2b208f0cb840,( - ),( C ),not reliable identification,1.49,not reliable identification,1.39
006f8858-2dd7-47ad-a8de-cc1dd1405330,( +++ ),( B ),Gardnerella vaginalis,2.34,Gardnerella sp,2.03
46b47812-dbc0-4827-bcae-e000d6d5fe41,( ++ ),( A ),Lactobacillus fermentum,2.16,Lactobacillus fermentum,2.09
4e9d60c4-b8dd-48ec-9a55-982fcaafe9d1,( +++ ),( B ),MIX!Streptococcus vestibularis,2.54,Streptococcus vestibularis,2.36
6055424b-f4c0-4f81-a41e-84af8adb2627,( +++ ),( B ),Gardnerella vaginalis,2.3,Gardnerella sp,2.05
625eaf96-1dfe-4628-b2d9-2b13934321bd,( ++ ),( A ),Lactobacillus fermentum,2.11,Lactobacillus fermentum,2.06
681665ee-169c-4498-b24e-fa3c5f23eff0,( +++ ),( B ),MIX!Streptococcus vestibularis,2.55,Streptococcus vestibularis,2.51
703edfb2-03f2-43a7-a758-be2438debc75,( +++ ),( A ),Streptococcus agalactiae,2.42,Streptococcus agalactiae,2.4
708f6ea0-9beb-416f-8fb8-75652575c2fd,( + ),( B ),Gardnerella vaginalis,1.95,Gardnerella vaginalis,1.93
8e06a776-d23d-4038-83b8-ecf4ead5f1e2,( +++ ),( A ),Gardnerella vaginalis,2.5,Gardnerella vaginalis,2.37
9a9a86f7-1911-473d-97fa-e80e049cb0d8,( - ),( C ),not reliable identification,1.23,not reliable identification,1.13
a48b7e11-3f01-4fd7-b436-1b1cbc11d878,( +++ ),( A ),Streptococcus agalactiae,2.37,Streptococcus agalactiae,2.32
ba834fb3-dff1-4b82-8bbd-19776f3bacff,( - ),( C ),not reliable identification,1.53,not reliable identification,1.29
c795d1d9-cb82-4f8e-b0ee-9e3460052db9,( +++ ),( A ),Streptococcus agalactiae,2.44,Streptococcus agalactiae,2.38
e365049d-d75a-4b36-a3a2-948f7de7c1a0,( ++ ),( B ),Streptococcus dysgalactiae,2.25,Streptococcus dysgalactiae,2.19
eab2b665-813d-43be-a32f-6d8bf81ed381,( +++ ),( B ),Streptococcus dysgalactiae,2.39,Streptococcus dysgalactiae,2.29
eaf232b4-09e9-4991-9bd1-031f18f04d09,( + ),( B ),Gardnerella vaginalis,1.99,Gardnerella vaginalis,1.85
250ca293-d4da-4281-9fae-c2347da83e34,( +++ ),( A ),Streptococcus pyogenes,2.51,Streptococcus pyogenes,2.48
2996588e-7a07-4f45-a346-abea8032d2a7,( +++ ),( A ),Escherichia coli,2.35,Escherichia coli,2.34
783d4e97-3211-4e24-bb1e-7c579c320e78,( +++ ),( A ),Escherichia coli,2.31,Escherichia coli,2.3
d2a87833-63b3-4492-9765-1452695cbd88,( +++ ),( B ),Streptococcus pneumoniae,2.33,Streptococcus pneumoniae,2.25
eeb6c48a-818b-48a5-9262-8b6483e96fb5,( +++ ),( A ),Streptococcus pyogenes,2.59,Streptococcus pyogenes,2.46
fe58d595-ce76-4b8d-be06-ee9210f33203,( +++ ),( B ),Streptococcus pneumoniae,2.35,Streptococcus pneumoniae,2.25
89ed109a-abbf-4d3c-b5e4-7e6037a376ba,( + ),( B ),Citrobacter freundii,1.97,Citrobacter braakii,1.9
03764050-28a2-465d-aead-d1cf2971fab7,( +++ ),( A ),Streptococcus parasanguinis,2.43,Streptococcus parasanguinis,2.35
073fd343-1685-4970-94d5-778e48fce731,( ++ ),( A ),Actinomyces oris,2.16,Actinomyces oris,2.16
125df9f1-61b6-41ed-8286-36e228172102,( +++ ),( A ),Streptococcus parasanguinis,2.42,Streptococcus parasanguinis,2.3
1a6bcb36-2fcf-49d7-8771-3f8357c352cb,( ++ ),( B ),Streptococcus oralis,2.23,Streptococcus oralis,2.22
263344e8-b185-453d-a8c3-09a39a52e9e5,( +++ ),( A ),Enterococcus faecalis,2.38,Enterococcus faecalis,2.37
33197ff9-ec5d-4118-9bb8-30c6b9e5a985,( +++ ),( A ),Streptococcus sanguinis,2.34,Streptococcus sanguinis,2.33
