001c791c-76b3-4281-815e-ef33b2163647;( ++ );( A );MIX!Aeromonas veronii;2.28;Aeromonas veronii;2.1;
3f834917-0e19-4852-9598-fe3b274f2b72;( ++ );( A );Anaerococcus vaginalis;2.22;Anaerococcus vaginalis;2.2;
3f9398ec-9d0a-4a17-b926-59c185c2de3e;( ++ );( A );Pasteurella multocida;2.06;Pasteurella multocida;1.99;
3fa936b9-9df6-438f-b6c7-a9a0edc9195a;( - );( C );not reliable identification;1.46;not reliable identification;1.37;
401132f1-82eb-42b1-88e8-bf3fa48f877c;( +++ );( A );Hafnia alvei;2.47;Hafnia alvei;2.38;
40119dbc-1509-49d3-bf7d-f76c64608cd7;( +++ );( A );Enterococcus faecalis;2.32;Enterococcus faecalis;2.21;
40b1e91f-ac77-4111-b1a8-adc70f60091a;( +++ );( A );Escherichia coli;2.42;Escherichia coli;2.34;
40bc91c9-70e1-4e70-9612-41a6d2283c14;( ++ );( A );Candida dubliniensis;2.2;Candida dubliniensis;2.15;
40ee0ef7-1ece-41c3-9121-0b7c0cf0a7d8;( +++ );( B );Escherichia coli;2.35;Escherichia coli;2.24;
411481c6-a48d-4c82-9b3a-8d1bb3c84c16;( +++ );( A );Staphylococcus aureus;2.36;Staphylococcus aureus;2.28;
412955aa-dd16-453c-9e03-ade0ac02d87c;( ++ );( A );Aerococcus urinae;2.11;Aerococcus urinae;2.06;
4157c136-3f80-4630-a0e7-62d9a3931d81;( +++ );( C );Aerococcus sanguinicola;2.38;Aerococcus sanguinicola;2.35;
42363800-5006-4bda-9460-3cb72255e1d3;( + );( B );Lactobacillus jensenii;1.92;Lactobacillus jensenii;1.72;
426971e0-f08d-454c-bfe7-7443901242c8;( ++ );( A );Staphylococcus saprophyticus;2.2;Staphylococcus saprophyticus;2;
429acfa2-9b40-4b13-9cfe-be6235c19acb;( ++ );( A );Enterococcus faecalis;2.22;Enterococcus faecalis;2.21;
42ec9729-7821-4c21-bce4-5bdddf17b632;( ++ );( A );Candida dubliniensis;2.19;Candida dubliniensis;2.04;
43043e20-759c-4980-8541-dfdb6d319529;( +++ );( A );Proteus mirabilis;2.4;Proteus mirabilis;2.33;
438c5e5a-0acb-496a-87ac-4c1e88250dfc;( ++ );( A );Streptococcus anginosus;2.13;Streptococcus anginosus;2.07;
43a5554b-ecd7-48bc-869b-fbd93fca232b;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.25;
4462dc11-1d69-4f32-8ed4-c72235665672;( ++ );( A );Haemophilus parainfluenzae;2.19;Haemophilus parainfluenzae;2.11;
44db54f8-efa3-49de-a144-d2c7557f011a;( + );( B );Enterococcus faecalis;1.91;Enterococcus faecalis;1.86;
44dfa957-4552-4503-bed8-0fc37bac1147;( ++ );( A );Providencia rettgeri;2.23;Providencia rettgeri;2.11;
452d9227-0fee-4816-8cbf-9bfbb8fb3c27;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.37;
452f4a8d-2a2c-482f-8f2a-5aa39d5b6e14;( ++ );( A );Staphylococcus epidermidis;2.12;Staphylococcus epidermidis;1.99;
45a9d75c-f233-4e23-8717-4c22944138b9;( ++ );( A );Enterococcus faecalis;2.2;Enterococcus faecalis;2.17;
45bce03b-6fa9-4b00-804d-60a546ccd76f;( +++ );( B );Enterobacter cloacae;2.31;Enterobacter cloacae;2.29;
45fdb70c-31bc-438b-8202-2a62af2aee66;( +++ );( A );Haemophilus parainfluenzae;2.3;Haemophilus parainfluenzae;2.22;
4618a247-47a0-47b6-85e6-15d83022d456;( ++ );( A );Staphylococcus aureus;2.28;Staphylococcus aureus;2.22;
46277425-b91f-4abf-8d88-424ba31bf371;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.35;
464042a0-39c5-4652-ba0d-b53289ca6394;( ++ );( B );Enterobacter cloacae;2.23;Enterobacter cloacae;2.22;
4665fe01-2c70-4330-bfc8-c8d7acdb299b;( +++ );( B );Bacteroides thetaiotaomicron;2.35;Bacteroides thetaiotaomicron;2.13;
46e5a093-31b6-46f7-8c3c-65659a70701b;( ++ );( A );Anaerococcus vaginalis;2.27;Anaerococcus vaginalis;2.24;
470495c8-43ff-4bcc-8201-7c3ac6386231;( ++ );( A );Pasteurella multocida;2.24;Pasteurella multocida;2.21;
470fcd92-4cd1-44b8-b185-a6b86081d429;( ++ );( B );Enterobacter cloacae;2.17;Enterobacter ludwigii;2.13;
4714d5d1-d32e-497f-b483-163520021480;( +++ );( C );MIX!Streptococcus anginosus;2.61;Streptococcus anginosus;2.56;
475b657b-6e88-48d4-9f19-c526465e9d6a;( +++ );( A );Corynebacterium propinquum;2.38;Corynebacterium propinquum;2.22;
47dfebdb-7eb2-4470-99a9-8839926f5c63;( ++ );( A );Escherichia coli;2.28;Escherichia coli;2.21;
480178ad-e2ce-4668-a2e6-d7ed8355d2f7;( +++ );( A );Streptococcus intermedius;2.38;Streptococcus intermedius;2.34;
4801d39e-8f6d-49b6-b406-c12550d1cbbd;( +++ );( A );Klebsiella pneumoniae;2.5;Klebsiella pneumoniae;2.36;
4a3ada1c-27da-4ea5-be44-603bdf0302d5;( ++ );( A );Enterococcus faecalis;2.2;Enterococcus faecalis;2.16;
4a5a74c5-12c6-4b88-baef-9da34e1a70ce;( +++ );( A );Corynebacterium pseudodiphtheriticum;2.55;Corynebacterium pseudodiphtheriticum;2.52;
4a6ea96c-85c7-4c39-8f1e-2187c68e407d;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.34;
4a856265-1b5f-4a23-b896-10d32b366617;( ++ );( A );Escherichia coli;2.28;Escherichia coli;2.23;
4a990e7a-bb09-4a8a-8f75-23079da1d979;( - );( C );not reliable identification;1.46;not reliable identification;1.4;
4abb7777-fc59-44e4-b860-52fe9850eeb0;( ++ );( A );Bacillus cereus;2.11;Bacillus cereus;2.07;
4b02d165-4d74-4677-9008-471f88e15c6a;( - );( C );not reliable identification;1.47;not reliable identification;1.44;
4b1d8b0f-1421-44b5-8081-1552dcf6db99;( ++ );( A );Staphylococcus aureus;2.24;Staphylococcus aureus;2.17;
4bc45e96-618e-44b0-a64d-d13d58f33617;( ++ );( A );Aerococcus urinae;2.04;Aerococcus urinae;1.89;
4c34e93a-19b9-4be8-9876-a424719a624c;( ++ );( A );Serratia marcescens;2.24;Serratia marcescens;2.02;
4cdb5706-7780-4791-a9e8-69edf9065e5b;( + );( B );Lactobacillus fermentum;1.88;Lactobacillus fermentum;1.78;
4cdecf0e-075c-4956-a754-ba6a5d6b52cf;( ++ );( B );Escherichia coli;2.27;Escherichia coli;2.2;
4d6eac81-aaad-420d-94fe-150a4e720835;( + );( B );Candida glabrata;1.76;Candida glabrata;1.7;
4dc77050-556f-4276-be77-f8dac13ec004;( +++ );( B );Klebsiella pneumoniae;2.41;Klebsiella pneumoniae;2.36;
4dd5fa52-bf07-427c-ae0f-999aaabce8fc;( ++ );( B );Neisseria subflava;2.16;Neisseria subflava;2.11;
4e3095ad-4da7-4a11-bdb9-e37e953c7f2c;( +++ );( A );MIX!Staphylococcus epidermidis;2.51;Staphylococcus epidermidis;2.42;
4f3c8983-3a65-431c-b238-5fd3cc298e8f;( ++ );( A );Staphylococcus simulans;2.2;Staphylococcus simulans;2.2;
4ff73873-6319-4122-aab7-33c2dfda0299;( ++ );( A );Enterococcus faecalis;2.24;Enterococcus faecalis;2.18;
50160fcb-5bb3-45d6-ad57-3aad07b06bd4;( ++ );( A );Corynebacterium amycolatum;2.15;Corynebacterium amycolatum;2.12;
5024fc86-5cad-457e-b78b-d1fd5bdafe3f;( +++ );( B );Klebsiella pneumoniae;2.47;Klebsiella pneumoniae;2.39;
50a9017b-7973-4259-bfb2-5016cbbb900f;( - );( C );not reliable identification;1.43;not reliable identification;1.36;
5128f60a-ee86-4a34-8fe3-74bdebdb55d3;( - );( C );not reliable identification;1.68;not reliable identification;1.42;
5195d953-69d1-4a5d-9b78-4c913e8f8508;( +++ );( A );Haemophilus influenzae;2.36;Haemophilus influenzae;2.35;
522a9666-4545-43d8-bb05-3e7c0b66e15e;( ++ );( A );Dialister micraerophilus;2.29;Dialister micraerophilus;2.19;
529bef29-298c-4c73-b8e5-41c4fd822e95;( ++ );( A );Candida albicans;2.02;Candida albicans;1.81;
5348e2e9-c5ea-4698-a183-81b0f60da29b;( ++ );( A );Acinetobacter pittii;2.17;Acinetobacter pittii;2.11;
53e7e57c-f001-4024-ac36-c1f149390ed2;( ++ );( A );Lactobacillus iners;2.22;not reliable identification;1.37;
540f1779-b3db-41c2-bdb2-ed2996c2e8b9;( ++ );( A );Clostridium difficile;2.18;Clostridium difficile;2.18;
54142ee4-b966-480d-84fe-335c80151762;( + );( B );Fusobacterium naviforme;1.84;Fusobacterium nucleatum;1.74;
54587a17-014f-41b6-8fbe-b99ebdb43304;( ++ );( A );MIX!Aeromonas media;2.25;Aeromonas media;2.16;
54903fe4-63a6-4672-8152-3428b8aef19a;( + );( B );Streptococcus pyogenes;1.95;Streptococcus canis;1.91;
55554747-57f3-4f8b-9779-3d13a89115cd;( +++ );( A );Enterococcus faecium;2.41;Enterococcus faecium;2.41;
55a0fbf3-7597-45a4-b859-37d7f4c55f63;( +++ );( B );Klebsiella pneumoniae;2.44;Klebsiella pneumoniae;2.29;
55fa0675-df7f-4411-b5e1-da8a7f28cd92;( ++ );( A );Enterococcus faecalis;2.29;Enterococcus faecalis;2.19;
57043b13-3ba8-4f30-83ac-2416c23cec3a;( +++ );( A );Staphylococcus aureus;2.39;Staphylococcus aureus;2.38;
5737c247-5227-49b5-82fe-1fd2e4a38ccd;( ++ );( A );Streptococcus parasanguinis;2.16;Streptococcus parasanguinis;2.13;
5764446b-8558-4e45-9c65-265478203e5d;( ++ );( A );Staphylococcus epidermidis;2.01;Staphylococcus epidermidis;1.92;
580f3bf7-584d-4fc9-9628-dfc1db4c9c45;( +++ );( B );Escherichia coli;2.52;Escherichia coli;2.37;
5845f739-c002-4e78-9f48-e889205e581e;( +++ );( B );Escherichia coli;2.41;Escherichia coli;2.36;
58696612-7a91-48c4-90eb-2930519f5d31;( ++ );( B );Enterobacter cloacae;2.28;Enterobacter cloacae;2.24;
58bd5931-2d6c-49e2-9380-dabd1dc74b3a;( ++ );( A );Escherichia coli;2.23;Escherichia coli;2.22;
58f0b240-8b1d-432a-8d5d-081e683f76b5;( +++ );( A );Escherichia coli;2.34;Escherichia coli;2.21;
59050bbd-5309-42c5-b221-d3ac9425e58f;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.39;
59212a28-d655-4d13-b8b9-465f9548e13c;( +++ );( B );Citrobacter freundii;2.4;Citrobacter freundii;2.28;
5972c322-538f-4fc9-be43-cef193c77fcd;( +++ );( A );Enterococcus faecium;2.53;Enterococcus faecium;2.48;
59db5089-fa2a-4e10-8346-ab2851bd06c5;( +++ );( B );MIX!Klebsiella pneumoniae;2.6;Klebsiella pneumoniae;2.56;
5a79a923-f296-4f89-ba9b-d50ad87b8e87;( ++ );( A );Escherichia coli;2.29;Escherichia coli;2.24;
5a8ffb95-1af8-4273-a278-2f05fb6ff990;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
5ae26dd2-657e-4728-b0cd-9f24785f2292;( +++ );( A );MIX!Streptococcus parasanguinis;2.49;Streptococcus parasanguinis;2.24;
5c1583f0-a757-46ab-8064-fafdce49a830;( +++ );( C );MIX!Staphylococcus saccharolyticus;2.67;Staphylococcus saccharolyticus;2.64;
5cc1c684-80a8-4da6-a162-6e9cc2b1a203;( ++ );( A );Pseudomonas aeruginosa;2.29;Pseudomonas aeruginosa;2.06;
5d417cac-de65-4f4d-9ee9-3b49f7b0c86a;( - );( C );not reliable identification;1.65;not reliable identification;1.59;
5d78168f-dd32-4317-98c9-ef4e1245d8ee;( ++ );( A );Corynebacterium tuberculostearicum;2.08;Corynebacterium tuberculostearicum;1.95;
5d8a139a-fcb9-49c6-9ac2-08fa629fbf63;( ++ );( A );Staphylococcus aureus;2.28;Staphylococcus aureus;2.26;
5dbc0de7-41a9-4c0a-aeb0-4fc1018a90c9;( +++ );( C );Klebsiella oxytoca;2.36;Klebsiella oxytoca;2.29;
5ddca400-e90f-44e2-8022-e20c6b6dea9d;( ++ );( B );Streptococcus vestibularis;2.16;Streptococcus salivarius;2.14;
5deef9bf-2840-4995-9e6f-98795a5451c5;( +++ );( A );Pseudomonas aeruginosa;2.39;Pseudomonas aeruginosa;2.35;
5e53cfef-53d9-40de-8da8-01f0eead7299;( ++ );( A );Corynebacterium striatum;2.22;Corynebacterium striatum;2.17;
5ec110fe-ef8b-4bff-85a4-445e7d0a902a;( +++ );( B );Serratia marcescens;2.37;Serratia marcescens;2.26;
5f29f958-7645-412b-81c3-cca18a34bd7d;( + );( B );Staphylococcus epidermidis;1.97;Staphylococcus epidermidis;1.9;
5f40b43a-432d-4ed0-a16b-966159d8aeff;( ++ );( A );Escherichia coli;2.28;Escherichia coli;2.17;
5f4b91ea-8fd8-49e7-b36d-12b7cf5e659e;( ++ );( B );Enterobacter cloacae;2.23;Enterobacter cloacae;2.23;
5f5a744b-a83a-4c8f-9e10-fe2a335ef619;( +++ );( A );MIX!Candida albicans;2.37;Candida albicans;1.72;
602d9bc2-62d0-4047-901f-c7d22a284c5b;( +++ );( A );Staphylococcus hominis;2.38;Staphylococcus hominis;2.32;
603fa0c4-b735-4f63-bbd4-408f776edf30;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
6072c8a4-51ab-4389-8f0b-4f63a9d840fd;( +++ );( A );Enterococcus faecalis;2.41;Enterococcus faecalis;2.39;
6169a25d-c1e7-42a7-be3a-f4ca31eef085;( +++ );( B );Proteus hauseri;2.34;Proteus hauseri;2.33;
60baa0ab-392b-4061-942a-4b82c8a8bcd9;( +++ );( A );Proteus mirabilis;2.44;Proteus mirabilis;2.33;
61c8c7bc-1578-4f71-9707-d9bff4ac78b3;( + );( B );Streptococcus intermedius;1.87;Streptococcus intermedius;1.79;
61079e99-d8d4-4cff-9d59-7d8e6439f636;( ++ );( A );Enterococcus faecalis;2.19;Enterococcus faecalis;2.15;
61d9f9f8-6ea7-4a83-913a-cdf34c172003;( - );( C );not reliable identification;1.57;not reliable identification;1.55;
61f3f40b-bea4-494c-958f-5ebce02e9254;( + );( B );Streptococcus anginosus;1.95;Streptococcus anginosus;1.93;
6146af10-178a-4b26-97b7-2510f8c2a6c7;( +++ );( A );Pseudomonas aeruginosa;2.43;Pseudomonas aeruginosa;2.42;
61562bb6-b727-416f-8bb1-7747e811f703;( ++ );( A );Staphylococcus hominis;2.22;Staphylococcus hominis;2.21;
62168c66-0fdc-4475-a27e-dd1b531e49f5;( ++ );( A );Staphylococcus aureus;2.21;Staphylococcus aureus;2.2;
6228b8f2-cbe3-4bd8-acfc-5e76cd3b9cb2;( ++ );( B );Streptococcus oralis;2.27;Streptococcus oralis;2.24;
627131af-64d7-4b8e-92b0-c48fa4beb202;( +++ );( A );Staphylococcus aureus;2.32;Staphylococcus aureus;2.32;
627ae244-1d76-4ee7-ba92-4939b5a954ab;( +++ );( A );Klebsiella pneumoniae;2.36;Klebsiella pneumoniae;2.24;
62fe8245-3c1e-4766-9b29-45a732c33e94;( ++ );( A );Staphylococcus aureus;2.19;Staphylococcus aureus;2.18;
630fb73b-4a95-4644-b20d-aa7e5f170827;( +++ );( A );Enterococcus faecalis;2.33;Enterococcus faecalis;2.32;
631bd3ef-43b0-4e83-af8c-d7a2eddbea08;( +++ );( A );Staphylococcus warneri;2.3;Staphylococcus warneri;2.14;
63229bfb-c04c-4a1e-834a-a8a9dc61082e;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
63c3a17b-9f29-46d1-b517-f7847012b439;( ++ );( A );Staphylococcus haemolyticus;2.28;Staphylococcus haemolyticus;1.81;
63f09b13-a92f-49e8-a4e2-c9a1da71d4e8;( + );( B );Pseudomonas monteilii;1.94;Pseudomonas putida;1.94;
644a47f0-24fb-4a34-9715-5e197643455a;( ++ );( A );Candida albicans;2.02;Candida albicans;2.01;
645584ca-8659-495b-80ee-69c28c5a1f27;( +++ );( A );Enterococcus faecalis;2.43;Enterococcus faecalis;2.38;
651d4b43-3fdd-48d4-ad59-505a0fd12855;( + );( B );Escherichia coli;1.95;Escherichia coli;1.8;
65a3c879-2bae-4933-b9c1-95402b56bced;( +++ );( B );Streptococcus pseudopneumoniae;2.44;Streptococcus pseudopneumoniae;2.43;
660b9306-b4a5-424e-a017-c291cc72b069;( + );( B );Candida albicans;1.85;Candida albicans;1.78;
660bce93-3bfc-41b6-a0f6-68ef53500a53;( ++ );( A );Staphylococcus epidermidis;2.07;Staphylococcus epidermidis;1.79;
66cb68a6-231b-4222-9473-96880276f5ce;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.31;
6709480e-6334-47cb-b529-59881f12909f;( ++ );( A );Staphylococcus aureus;2.27;Staphylococcus aureus;2.23;
673fbd96-2421-4358-9245-fc1edbba0f20;( ++ );( A );Escherichia coli;2.14;Escherichia coli;2.11;
6780ec89-9a38-416e-9adc-05146032a5f3;( +++ );( A );Streptococcus mutans;2.38;Streptococcus mutans;1.88;
67c74775-9bc3-4a74-b11e-2374a1abc034;( +++ );( A );Escherichia coli;2.32;Escherichia coli;2.29;
67e84cb1-6660-492b-935a-11eb534633b3;( ++ );( A );Staphylococcus haemolyticus;2.28;Staphylococcus haemolyticus;2.03;
6800712d-c37f-4b66-a1ac-c48a15daf0c3;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
683ec726-2884-4219-9edb-13291880a5ad;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
68963f35-2c5e-4164-9bee-d05cc4eb8e0e;( - );( C );not reliable identification;1.38;not reliable identification;1.37;
68c21a51-c9dc-4afb-aa61-1c10f192b16e;( +++ );( B );Escherichia coli;2.4;Escherichia coli;2.34;
68e435ef-cc2a-414c-a279-fd00e0741934;( +++ );( A );Pseudomonas aeruginosa;2.37;Pseudomonas aeruginosa;2.37;
68f5c31d-1eae-4bcf-a1fc-a3dd25987117;( + );( C );Escherichia hermannii;1.94;Escherichia hermannii;1.89;
68f6016b-7470-4185-befe-26a2ed6913dc;( ++ );( A );Candida albicans;2.03;Candida albicans;1.94;
69341f2c-2991-45f0-8ba3-81ecee86e38b;( ++ );( A );Staphylococcus caprae;2.16;Staphylococcus caprae;2.07;
69387ebd-caba-420f-9bcb-79c30ffcc92e;( +++ );( A );Proteus mirabilis;2.39;Proteus mirabilis;2.27;
693b1988-f739-4447-8116-75345d6e342b;( ++ );( A );Staphylococcus aureus;2.25;Staphylococcus aureus;2.23;
6aadf7cb-1a2a-4830-b452-a2c87cf7ebd5;( +++ );( A );Enterococcus faecalis;2.42;Enterococcus faecalis;2.38;
6b4fff3e-97e5-4386-b954-b39b51f1f41d;( ++ );( A );Dermabacter hominis;2.2;Dermabacter hominis;2.17;
6bbdefd9-3386-460a-80b1-ea365a7d2f39;( ++ );( A );Staphylococcus epidermidis;2.1;Staphylococcus epidermidis;2.04;
6bc4380c-0fb7-4bb5-9584-751606df4dcd;( + );( B );Enterococcus faecium;1.85;not reliable identification;1.69;
6c010ee3-46fe-433c-8938-71d9ab4e5a72;( +++ );( A );MIX!Streptococcus agalactiae;2.58;Streptococcus agalactiae;2.29;
6c60b22f-f782-41ec-8bc2-e75d992e156d;( +++ );( A );Enterococcus faecium;2.4;Enterococcus faecium;2.33;
6ca6ec35-c241-4b8e-86d5-89430d9668c2;( ++ );( A );Staphylococcus caprae;2.16;Staphylococcus caprae;2.12;
6cb806c5-31d9-4ef3-85df-62e688b99ed6;( - );( C );not reliable identification;1.63;not reliable identification;1.63;
6d0353c9-ad67-49c8-9c66-295b7f7395f0;( ++ );( B );Escherichia coli;2.24;Escherichia coli;2.2;
6d0b2e71-1e9a-46dc-8331-733befda341c;( ++ );( A );Escherichia coli;2.2;Escherichia coli;2.17;
6d469c7d-1f8f-4f6b-bee8-aa13383814a8;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
6d7e94fc-c0b3-4664-99d3-adb38aa43507;( ++ );( A );Candida albicans;2.04;Candida albicans;1.97;
6da159b1-4aca-49cf-9b69-8d30cb4805e8;( +++ );( B );Klebsiella pneumoniae;2.42;Klebsiella pneumoniae;2.36;
6dbdcbd2-d20d-4f76-8303-5dd0cf5398fa;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.4;
6ded766a-69e3-409d-937f-68104c91ab10;( +++ );( B );Escherichia coli;2.37;Escherichia coli;2.37;
6e4ea739-0778-4a1f-ac2a-3d6aac7af38f;( ++ );( A );Staphylococcus haemolyticus;2.23;Staphylococcus haemolyticus;2.02;
6e6c0878-13fe-4c00-a6e5-ecc2643d040b;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.37;
6ef54ec6-a841-44f1-97f2-019de6b6de86;( ++ );( A );Staphylococcus aureus;2.23;Staphylococcus aureus;2.11;
6f36f294-3c8d-4044-8363-df0dfaa02e60;( +++ );( A );Escherichia coli;2.46;Escherichia coli;2.32;
6f55d311-4a89-4bf7-a21b-5d321efb0619;( +++ );( A );Anaerococcus vaginalis;2.3;Anaerococcus vaginalis;2.25;
6fa132a4-344e-4201-920e-bf819dd3785a;( ++ );( A );Staphylococcus aureus;2.24;Staphylococcus aureus;2.21;
6fb370f2-a2e7-4ce4-9e78-e8d72010cabb;( +++ );( A );Streptococcus agalactiae;2.42;Streptococcus agalactiae;2.3;
700d8b8e-07e3-448f-9b33-a024aa6aa84b;( ++ );( A );Staphylococcus caprae;2.05;Staphylococcus caprae;2.05;
70479577-3689-431b-8c05-3e765269379f;( + );( B );Streptococcus anginosus;1.94;Streptococcus anginosus;1.9;
706a4dec-5142-4269-9c01-885d57e7df9e;( ++ );( B );Enterobacter cloacae;2.26;Enterobacter cloacae;2.22;
724b0c3d-de3d-43ab-b47f-001d8b41e7a8;( ++ );( A );Staphylococcus epidermidis;2.07;Staphylococcus epidermidis;1.95;
72b929ea-d1ad-4d21-8feb-3663e6563c3d;( ++ );( A );Parvimonas micra;2.08;Parvimonas micra;2.08;
73030db1-a9bb-4206-851d-d24ca822b9da;( +++ );( B );Proteus vulgaris;2.42;Proteus vulgaris;2.26;
73620df8-f1d2-43f8-a674-aecc22f9439d;( ++ );( A );Propionibacterium avidum;2.01;Propionibacterium avidum;1.95;
73b69488-235c-4865-b648-7e6f19020975;( ++ );( A );Staphylococcus epidermidis;2.19;Staphylococcus epidermidis;2.11;
73f0efd5-c171-4cf1-9e9c-165b4bd0e85a;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.31;
7420bd6e-e8de-464b-808c-7601bd0dec2f;( ++ );( A );Streptococcus anginosus;2.11;Streptococcus anginosus;2.09;
742c535a-20af-4fdc-8e0b-730be6e11864;( + );( B );Bacillus pumilus;1.96;Bacillus pumilus;1.75;
74425020-6951-4ccb-b88e-217d079b6719;( +++ );( B );Enterobacter cloacae;2.3;Enterobacter cloacae;2.2;
745248b2-9bc7-48c9-9b5f-bc4ca4d73d95;( +++ );( A );Escherichia coli;2.45;Escherichia coli;2.42;
749bc4d6-aacc-4358-a5af-cedf6a22b5f1;( ++ );( A );Streptococcus anginosus;2.09;Streptococcus anginosus;2.06;
74cde3ce-42b9-4630-ab64-27785ccf66f1;( +++ );( A );Pseudomonas aeruginosa;2.44;Pseudomonas aeruginosa;2.39;
750b6382-ceba-4fbe-a583-cf8349086c64;( +++ );( B );Escherichia coli;2.36;Escherichia coli;2.33;
75598719-dff1-486b-a6c4-a25070255164;( + );( B );Staphylococcus epidermidis;1.77;Staphylococcus epidermidis;1.76;
756c1c6a-0928-4cfe-8477-ecf9587fa866;( ++ );( A );Enterobacter cloacae;2.13;Enterobacter cloacae;2.09;
758d0c99-c35f-4513-958e-3c5307e22648;( + );( B );Staphylococcus capitis;1.93;Staphylococcus capitis;1.79;
759f8858-4c71-4db1-8454-a1a6e6610243;( ++ );( A );Staphylococcus haemolyticus;2.11;Staphylococcus haemolyticus;1.83;
760531e9-8311-4386-b803-e32bcf71468f;( ++ );( A );Staphylococcus aureus;2.28;Staphylococcus aureus;2.23;
764d342e-506e-43f3-a302-c585226194e6;( ++ );( C );Enterobacter aerogenes;2.23;Enterobacter aerogenes;2.19;
765d39a3-8d1d-4854-8ada-7b354b3c03c5;( ++ );( A );Staphylococcus aureus;2.27;Staphylococcus aureus;2.19;
76e1243d-5ccc-487a-af07-0d75aa7ed7f0;( ++ );( A );Staphylococcus lugdunensis;2.22;Staphylococcus lugdunensis;2.2;
7705d35e-aed0-4fbc-8077-b482f9cc2f3f;( ++ );( A );Staphylococcus aureus;2.03;Staphylococcus aureus;1.96;
77b32a38-de2f-41f0-a1b4-0a84bb6a38ad;( ++ );( A );Streptococcus pyogenes;2.2;Streptococcus pyogenes;2.2;
77b94ea2-336e-402a-9280-2d1f2675f97b;( ++ );( B );Escherichia coli;2.21;Escherichia coli;2.18;
7817afd3-7092-4f2c-b979-3538137069f7;( ++ );( A );Candida glabrata;2;Candida glabrata;1.92;
784ae831-86e6-4f2c-8000-b6686a91be91;( - );( C );no peaks found ;< 0;no peaks found ;< 0;
788a0ee0-846a-4960-be0a-b540449e8c90;( ++ );( A );Staphylococcus aureus;2.24;Staphylococcus aureus;2.2;
78b610bd-8a80-4943-82b1-307095332f62;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.3;
793d825b-8cd3-4761-a6b3-ba5732a9df55;( ++ );( A );Staphylococcus epidermidis;2.13;Staphylococcus epidermidis;2.11;
796672c7-96db-47f4-8955-585824b05e13;( + );( B );Candida glabrata;1.9;not reliable identification;1.31;
796ccbad-952c-415e-a050-0aa9f6574bbf;( +++ );( B );Klebsiella pneumoniae;2.39;Klebsiella pneumoniae;2.36;
79f52174-59fe-4274-984e-1542a5186271;( +++ );( B );Escherichia coli;2.32;Escherichia coli;2.27;
7a0c527d-2d7c-45f0-99e6-19c061c61377;( ++ );( A );Staphylococcus capitis;2.25;Staphylococcus capitis;2.16;
7a307f79-c9f4-4ac7-a90a-6361a7b6b585;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.36;
7a93b19e-30e0-4787-bf02-77f945665e8f;( +++ );( B );Streptococcus dysgalactiae;2.34;Streptococcus dysgalactiae;2.27;
7bdd968a-3ff9-4c08-a463-3c4db0c4ac91;( +++ );( B );Bacteroides thetaiotaomicron;2.31;Bacteroides thetaiotaomicron;2.18;
7c144863-6e63-478d-a4c1-dfea232974d6;( ++ );( A );Propionibacterium granulosum;2.01;Propionibacterium granulosum;1.87;
7c262783-e3e3-4c36-b4b8-a479f5794460;( +++ );( A );Propionibacterium acnes;2.39;Propionibacterium acnes;2.18;
7c502f2f-ca9a-408b-bc3c-b31176654fd2;( - );( C );not reliable identification;1.34;not reliable identification;1.34;
7c76904c-8dd4-4a39-9f9a-81c781b31f1a;( ++ );( A );Staphylococcus haemolyticus;2.14;Staphylococcus haemolyticus;1.94;
7c7bef99-4083-4031-b803-0a799ee05003;( +++ );( A );Staphylococcus aureus;2.31;Staphylococcus aureus;2.24;
7d75ff22-f8f5-4688-91d8-9fa7a0954b01;( +++ );( A );Escherichia coli;2.3;Escherichia coli;2.26;
7e1b24c9-2950-44fd-8194-d8bb8ef48ed4;( ++ );( B );Escherichia coli;2.26;Escherichia coli;2.25;
7e3477f4-d99b-4ef2-856a-40d074bab35d;( - );( C );not reliable identification;1.35;not reliable identification;1.23;
7f67bbb3-5b59-454b-ab4a-bc25df0ab1a1;( +++ );( A );Enterococcus faecalis;2.38;Enterococcus faecalis;2.32;
7f8adbe8-3115-4569-a833-98525c5fcc64;( +++ );( A );Escherichia coli;2.31;Escherichia coli;2.31;
