3b4f7607-e99f-4055-9562-274f6283a1de;( +++ );( A );Escherichia coli;2.45;Escherichia coli;2.44;
47fc9f9d-e3be-4d90-a274-5d8c0b44df29;( + );( B );Moraxella_sg_Moraxella osloensis;1.84;Moraxella_sg_Moraxella osloensis;1.72;
4a94b1c3-ec20-412a-9d14-288c78c001eb;( ++ );( A );Pseudomonas aeruginosa;2.16;Pseudomonas aeruginosa;2.14;
50c9aa87-c5a1-4a98-be30-4d0699256661;( +++ );( B );Streptococcus mitis;2.33;Streptococcus mitis;2.3;
538954fc-1052-4eb4-acf1-186fdc881db5;( +++ );( A );Staphylococcus aureus;2.44;Staphylococcus aureus;2.36;
643a78d8-fcdf-45f7-bf88-e838bc2f9529;( +++ );( A );Ochrobactrum anthropi;2.3;Ochrobactrum anthropi;2.25;
662e56fe-63fc-4d11-bb9a-6cc966bf3486;( + );( B );Streptococcus mitis;1.91;Streptococcus infantis;1.9;
67193edc-6f30-4357-bfa5-77e87c7daee8;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.41;
6f2f0678-2867-44cc-99f3-2b949c8c831b;( ++ );( A );Pseudomonas aeruginosa;2.28;Pseudomonas aeruginosa;2.25;
731557e0-ab15-4bbe-90c8-0ce58ff83765;( ++ );( A );Gardnerella vaginalis;2;Gardnerella vaginalis;1.91;
99612c3f-9147-41bf-a784-fd3e78879213;( +++ );( A );Escherichia coli;2.39;Escherichia coli;2.36;
b779a7d9-8b57-4b4f-aeec-f82864d0ce7c;( +++ );( A );Pseudomonas aeruginosa;2.38;Pseudomonas aeruginosa;2.27;
c26c5f15-ac17-472d-bc5b-7ccc738b72cf;( +++ );( A );Staphylococcus aureus;2.48;Staphylococcus aureus;2.47;
c9959c04-babe-4f10-a13b-4cb38052e5a9;( +++ );( A );Haemophilus influenzae;2.55;Haemophilus influenzae;2.49;
d7a7eb72-7e37-4170-b3fd-13ef17716372;( ++ );( C );Raoultella ornithinolytica;2.26;Klebsiella oxytoca;2.23;
de8d9bf6-6f58-47e0-8f7f-045b9132c2c2;( ++ );( A );Ochrobactrum anthropi;2.09;Ochrobactrum anthropi;2.02;
ecbac694-49c1-473d-8b6b-90d164f10a9f;( ++ );( A );Enterobacter cloacae;2.28;Enterobacter cloacae;2.15;
f709a1f3-9329-4de9-9d6f-e550e3c8bad9;( + );( B );Moraxella_sg_Moraxella osloensis;1.92;Moraxella_sg_Moraxella osloensis;1.71;
55ad63c1-79f4-4faa-a5bf-e90d7f8cddf9;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.26;
8dd0e239-57eb-4a17-a57e-adca9df915f1;( ++ );( B );Streptococcus pneumoniae;2.17;Streptococcus pneumoniae;2.09;
a69dbcb9-e80f-4af8-9531-faa97b16d11a;( +++ );( A );Enterococcus faecium;2.56;Enterococcus faecium;2.35;
bcdb540a-bfe3-45b9-8948-6c20d08d69e7;( +++ );( B );Streptococcus pyogenes;2.46;Streptococcus pyogenes;2.4;
bf565f3e-359b-4009-96e9-72d61c71b237;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.33;
d7ddcfa1-cd7f-4af5-afd4-8f4a5627a40b;( ++ );( A );Candida albicans;2.11;Candida albicans;2.05;
09252b21-0913-4d75-81f0-48a70e70e9a7;( - );( C );not reliable identification;1.26;not reliable identification;1.23;
4f9498cf-a00e-4e05-b79d-c0ef0d777270;( ++ );( C );MIX!Haemophilus influenzae;2.13;Haemophilus influenzae;1.75;
9c1d07be-c5ba-4367-af17-daa75710a825;( - );( C );not reliable identification;1.49;not reliable identification;1.48;
0738f5b5-5374-4f5b-978e-81167a09d8f9;( +++ );( A );Proteus mirabilis;2.55;Proteus mirabilis;2.44;
0a02981e-6dbd-473d-a1d3-e98ccf5ea047;( +++ );( B );Citrobacter freundii;2.5;Citrobacter freundii;2.42;
1952c66c-dd9a-44a3-bad2-827c46566c05;( +++ );( B );Citrobacter freundii;2.31;Citrobacter freundii;2.3;
399dcacd-5ece-4aa8-9eb4-ae229ab51c2e;( +++ );( A );Proteus mirabilis;2.49;Proteus mirabilis;2.43;
55fd3f3f-feeb-4de9-92bd-c52dc6095433;( ++ );( A );Gardnerella vaginalis;2.14;Gardnerella vaginalis;2.03;
64c3d68e-cb14-4093-8531-083682ed1cb9;( +++ );( A );Proteus mirabilis;2.57;Proteus mirabilis;2.44;
73cf9c91-e9f5-4232-875a-831bf16307a0;( +++ );( C );Salmonella newington;2.37;Salmonella spp;2.27;
79ad70d3-f0e5-47ee-a5cc-31c2e452af22;( ++ );( A );Gardnerella vaginalis;2.11;Gardnerella vaginalis;1.98;
83a92005-b82a-43bc-9b0b-ef8c80afda33;( + );( B );Lactobacillus rhamnosus;1.8;Lactobacillus rhamnosus;1.76;
85291531-da29-49ca-8c89-3a2595f870ee;( +++ );( B );Citrobacter freundii;2.32;Citrobacter freundii;2.28;
9013bc93-3cd7-415e-b16c-82b4275377de;( ++ );( A );MIX!Bacteroides ovatus;2.29;Bacteroides ovatus;1.96;
954531bf-6007-47d5-8264-339fd766003e;( ++ );( A );Lactobacillus iners;2.02;not reliable identification;1.37;
b6f543fb-a3af-46ae-8041-ebff93c1140d;( +++ );( B );Salmonella anatum;2.39;Salmonella newington;2.37;
bd44c8df-a6f1-4e19-bb93-8a2715c899c8;( +++ );( A );Proteus mirabilis;2.5;Proteus mirabilis;2.47;
bf280659-17a8-4725-9fe9-975bc5cd5ae6;( ++ );( A );Lactobacillus iners;2.03;not reliable identification;1.24;
d3779b47-e3ea-46eb-a55a-3715a1cc32d4;( +++ );( A );Proteus mirabilis;2.56;Proteus mirabilis;2.47;
e5ef025f-8c15-49c4-9524-aab34ec1f8dd;( +++ );( B );Citrobacter freundii;2.33;Citrobacter braakii;2.26;
f3044cf7-b48f-4b8d-b7b3-2bb9e7cc9c05;( +++ );( A );Hafnia alvei;2.5;Hafnia alvei;2.42;
faa61677-be90-4b5a-9065-81cb207d8c67;( +++ );( A );Sutterella wadsworthensis;2.35;Sutterella wadsworthensis;2.31;
fdb82c8d-2f2b-4f3c-a2c7-b4933214002c;( +++ );( A );Providencia rettgeri;2.5;Providencia rettgeri;2.49;
62dfca70-9ffa-4b87-af5c-46c5d151acc7;( +++ );( A );Proteus mirabilis;2.47;Proteus mirabilis;2.44;
fae175f5-9b93-4388-b149-e6aca9004713;( +++ );( C );MIX!Pediococcus acidilactici;2.41;Pediococcus acidilactici;2.4;
2de99087-4610-4e5d-93c8-3f643d719119;( +++ );( B );Klebsiella pneumoniae;2.44;Klebsiella pneumoniae;2.43;
ab73fcfd-7eeb-4aa5-8620-d02620ad5bd5;( +++ );( B );Klebsiella pneumoniae;2.55;Klebsiella pneumoniae;2.51;
04c487c0-9cd5-4313-b453-e34bee3607c9;( ++ );( A );Bacteroides ovatus;2.2;Bacteroides ovatus;2.13;
2a068ee0-e1f8-4144-8f62-f956b9230c63;( +++ );( B );Bacteroides thetaiotaomicron;2.46;Bacteroides thetaiotaomicron;2.43;
a8a4af57-ceb3-462a-b665-4d2031287977;( +++ );( B );Bacteroides thetaiotaomicron;2.36;Bacteroides thetaiotaomicron;2.19;
b0186ccc-f0b9-4bac-ad78-f73515bf9b21;( ++ );( A );Bacteroides ovatus;2.02;Bacteroides ovatus;2.02;
12eedd42-96c6-4266-963e-750c6a980fe3;( ++ );( A );Propionibacterium acnes;2.15;Propionibacterium acnes;2.07;
32bae5ff-940d-4d35-bcbd-8390f51a289b;( +++ );( A );Actinomyces neuii;2.48;Actinomyces neuii;2.39;
4299a452-d586-4667-bf78-90fd5cc86b2d;( +++ );( A );Escherichia coli;2.43;Escherichia coli;2.36;
60302851-deb3-40a0-b4a0-dc34944e6d24;( ++ );( A );Streptococcus anginosus;2.12;Streptococcus anginosus;2.11;
610f3d0a-71c5-4413-b78a-4759ed41f1c4;( - );( C );no peaks found;<0;no peaks found;<0;
7c3e0fd6-80eb-441b-b86c-d02eefc3e3e7;( +++ );( A );Actinomyces neuii;2.44;Actinomyces neuii;2.3;
9cc170cb-f9eb-4539-9bed-e013f72b24ef;( ++ );( A );Finegoldia magna;2.24;Finegoldia magna;2.2;
b587892a-7aee-4bf7-b33c-156a6e5c8e0a;( +++ );( A );Anaerococcus murdochii;2.3;Anaerococcus murdochii;2.24;
c125b48f-7ef9-45b3-ae00-2072b9cc4935;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.27;
c8b80ef1-a6e3-4fc3-a10c-2592a3910d50;( ++ );( B );Propionibacterium avidum;2.23;Propionibacterium sp[2];2.14;
d296550a-5161-4925-9a0b-b6a9c79ccdca;( +++ );( A );Veillonella parvula;2.58;Veillonella parvula;2.45;
db98fc39-1be3-4bd6-a108-0ce73da2a0b9;( ++ );( A );Staphylococcus epidermidis;2;Staphylococcus epidermidis;1.96;
2a69d755-0fa1-41a0-b5fc-4ac4bddbaf9e;( +++ );( B );Citrobacter amalonaticus;2.54;Citrobacter amalonaticus;2.37;
3a0aefdc-9ffc-49b7-b85a-775c0e212514;( +++ );( A );Hafnia alvei;2.54;Hafnia alvei;2.34;
64221169-2540-4c7c-87b4-0dd52bd79c0c;( +++ );( B );Citrobacter amalonaticus;2.5;Citrobacter farmeri;2.3;
7b67c7ff-b421-4d8e-b20e-9f0631c09e1c;( +++ );( B );Citrobacter freundii;2.33;Citrobacter freundii;2.33;
b991120a-12a7-48c3-9e04-52c6b97e744b;( +++ );( A );Sutterella wadsworthensis;2.39;Sutterella wadsworthensis;2.35;
569f7ba7-229b-459e-b94b-4f191a449155;( - );( C );not reliable identification;1.33;not reliable identification;1.29;
1480cb96-ef19-433d-be4b-6212cc4bd7aa;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.3;
2e98c968-da8b-453b-b549-e6791da4cfa8;( ++ );( A );Enterococcus faecium;2.25;Enterococcus faecium;2.2;
569a8c85-9bff-4b05-9af7-02f58a80ac9f;( ++ );( A );Escherichia coli;2.27;Escherichia coli;2.24;
8e5b681b-ec11-4700-9bfd-1c023cdfac24;( ++ );( A );Enterococcus faecium;2.24;Enterococcus faecium;2.19;
a786c40e-96e6-4f68-8351-66bca4071e70;( - );( C );not reliable identification;1.62;not reliable identification;1.57;
0dd08acb-7175-4622-bc72-fd74ea274804;( +++ );( A );Escherichia coli;2.32;Escherichia coli;2.23;
6efb93c4-55ca-4202-b812-c84fbe57dbd2;( +++ );( A );Escherichia coli;2.37;Escherichia coli;2.32;
7e9acead-a140-40c4-82b2-341f945422fc;( +++ );( A );Escherichia coli;2.52;Escherichia coli;2.49;
cb1fc09d-ebe8-4629-817d-952ab20ede1e;( ++ );( A );Escherichia coli;2.28;Escherichia coli;2.28;
eac35ad8-a900-444f-924c-f609ecf65390;( +++ );( A );Escherichia coli;2.61;Escherichia coli;2.48;
18ba9c68-6ffb-4c28-aa1d-ec007926f4cb;( +++ );( A );Klebsiella variicola;2.38;Klebsiella variicola;2.35;
5122bdd6-efb7-4461-a500-46d0fd076fc9;( +++ );( A );Pseudomonas aeruginosa;2.48;Pseudomonas aeruginosa;2.35;
8897cdb5-b6fb-4f8e-8248-9eb4962983d7;( +++ );( A );Pseudomonas aeruginosa;2.4;Pseudomonas aeruginosa;2.35;
920e8249-7616-42e5-bde2-ba520a0c521f;( +++ );( A );Pseudomonas aeruginosa;2.45;Pseudomonas aeruginosa;2.4;
a197dfd4-911a-4a9f-8ce1-8079b986ea8a;( +++ );( A );Pseudomonas aeruginosa;2.37;Pseudomonas aeruginosa;2.28;
c710cac9-c088-4452-9098-02a87936a1a6;( +++ );( B );Citrobacter freundii;2.4;Citrobacter freundii;2.33;
c9e26efe-49a9-48a4-ac41-16aae59212bd;( ++ );( A );Klebsiella variicola;2.27;Klebsiella variicola;2.25;
d7dd89c7-7bdf-42d3-82b2-d1bed523e95b;( +++ );( A );Enterococcus faecium;2.48;Enterococcus faecium;2.44;
e805c2c0-41b3-4919-99d3-da7cb50ff483;( ++ );( B );Enterobacter cloacae;2.26;Enterobacter cloacae;2.13;
ed303283-01dc-4560-8d36-2a6da85d097f;( +++ );( A );Pseudomonas aeruginosa;2.43;Pseudomonas aeruginosa;2.35;
24f0df72-a9b4-4a7d-82e7-edbf92b0375e;( ++ );( A );Stenotrophomonas maltophilia;2;Stenotrophomonas maltophilia;1.83;
2802c1de-9a7a-4cf6-9329-fe1595da5d9e;( ++ );( A );Actinomyces odontolyticus;2.08;Actinomyces odontolyticus;2.04;
99f4a984-c490-4a67-a84b-03853152eecf;( +++ );( C );MIX!Streptococcus oralis;2.39;Streptococcus oralis;2.35;
233f71cf-7ebf-4f76-a75b-188dfd36410a;( +++ );( A );Escherichia coli;2.36;Escherichia coli;2.35;
52e6457f-6132-4343-a411-c9854fbb2275;( +++ );( A );Staphylococcus aureus;2.41;Staphylococcus aureus;2.27;
7b9a62c0-ce43-4b3c-82f2-28874673d011;( +++ );( A );Escherichia coli;2.33;Escherichia coli;2.32;
9c5100e1-0a36-4e35-9371-90372bb0a1c0;( +++ );( A );Staphylococcus aureus;2.37;Staphylococcus aureus;2.27;
8b286b85-17db-48a5-b406-9105a7f4964a;( ++ );( B );Propionibacterium avidum;2.22;Propionibacterium sp[2];2.08;
fc685bc4-b1e6-4c9a-a32e-67f5ee1a3d63;( + );( B );Propionibacterium avidum;1.76;not reliable identification;1.69;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.36;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.44;Escherichia coli;2.36;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.47;Escherichia coli;2.38;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.38;Escherichia coli;2.34;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.48;Escherichia coli;2.35;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.46;Escherichia coli;2.39;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.49;Escherichia coli;2.41;
2018-01-25T15-35-50;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.36;
250366ef-a6b7-417a-a687-500c3bf1cf90;( +++ );( A );Streptococcus parasanguinis;2.35;Streptococcus parasanguinis;2.34;
8d22573b-4b69-4dad-b47d-4a1a7e60b98f;( +++ );( A );Streptococcus parasanguinis;2.37;Streptococcus parasanguinis;2.31;
6dc3e655-2e01-472b-997f-caa3796eadee;( - );( C );not reliable identification;1.37;not reliable identification;1.22;
0b7814cc-7ea9-4e10-a355-3fd2b9233c8c;( + );( C );Gardnerella vaginalis;1.79;Lactobacillus iners;1.77;
0e62773f-e8ab-4abc-b4ff-da0f2dbfff87;( +++ );( A );Escherichia coli;2.41;Escherichia coli;2.39;
11b74f7c-1b5b-4401-80c3-e6e8aeede83d;( +++ );( A );Staphylococcus aureus;2.48;Staphylococcus aureus;2.46;
415cb042-3adc-476a-8426-3d02046ed615;( + );( B );Lactobacillus iners;1.92;not reliable identification;1.49;
57b46071-5e92-4c99-a178-7dfb85af75a7;( +++ );( A );MIX!Gardnerella vaginalis;2.65;Gardnerella vaginalis;2.36;
88ef8463-3a68-45b5-b23c-723942c29465;( - );( C );not reliable identification;1.49;not reliable identification;1.38;
95d515e9-d041-4f36-8cc2-0b9f5912eb52;( ++ );( A );Gardnerella vaginalis;2.23;Gardnerella vaginalis;2.18;
bb46a840-e47a-492d-a316-2a8a4006e0fa;( ++ );( A );Lactobacillus iners;2.12;not reliable identification;1.56;
ce6c52f4-eeb7-4ab0-a23f-7ca70550b295;( +++ );( A );Streptococcus oralis;2.37;Streptococcus oralis;2.3;
cfbf1041-c793-4a57-a38a-f1f1eb779045;( + );( B );Lactobacillus crispatus;1.75;not reliable identification;1.59;
d3278a33-ef6f-4b69-ab19-deaa2410aed1;( ++ );( A );Gardnerella vaginalis;2.14;Gardnerella vaginalis;2.13;
f687c4c1-babe-4119-8ede-e336761ea62f;( +++ );( A );Streptococcus oralis;2.47;Streptococcus oralis;2.31;
1168f500-4d38-4bbe-b300-37c63cb54b27;( + );( B );Streptococcus peroris;1.79;not reliable identification;1.69;
19f0145c-9cb8-48da-9f6e-b38493241df8;( + );( B );Corynebacterium accolens;1.89;Corynebacterium accolens;1.7;
0241c592-c244-4699-a4ce-ac932a90e204;( +++ );( A );Citrobacter koseri;2.31;Citrobacter koseri;2.31;
121f6a9d-b7e2-4f55-a058-bd978ae7dc6f;( +++ );( C );Enterobacter aerogenes;2.35;Enterobacter aerogenes;2.34;
17ca7332-a9c7-4c21-bd4b-73c800087ecf;( +++ );( C );MIX!Streptococcus peroris;2.44;Proteus mirabilis;2.41;
2fc738ec-3255-4fed-b7eb-e42d591a9572;( +++ );( A );Rothia mucilaginosa;2.48;Rothia mucilaginosa;2.47;
3148e2f5-baad-46ed-80c1-c6976e710f08;( ++ );( A );Haemophilus haemolyticus;2.16;Haemophilus haemolyticus;2.15;
36f96819-4d5d-4a88-8be4-12a32fc1b433;( ++ );( A );Pseudomonas aeruginosa;2.23;Pseudomonas aeruginosa;2.08;
37dad954-3da1-4d15-81a4-d6e5b41d9826;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.13;
3a827e31-df00-4a1e-ae70-4d46807b4134;( +++ );( C );MIX!Streptococcus dysgalactiae;2.64;Streptococcus dysgalactiae;2.61;
4864592d-afd4-4c8c-83a0-dce20d8d4351;( +++ );( A );Moraxella_sg_Branhamella catarrhalis;2.42;Moraxella_sg_Branhamella catarrhalis;2.35;
4f383eb0-f685-4b00-82bd-46a5d139184b;( ++ );( A );Staphylococcus epidermidis;2.09;Staphylococcus epidermidis;2.07;
4f57d154-4dc6-4534-b840-7943cec78035;( ++ );( A );Candida albicans;2.03;Candida albicans;2;
50c778e7-a9fe-4aae-9ba8-df37a3cebdac;( ++ );( A );Stenotrophomonas maltophilia;2.13;Stenotrophomonas maltophilia;2;
50e15257-7b6f-4a8b-8e0a-f6cad0e3b1f8;( ++ );( A );Staphylococcus hominis;2.13;Staphylococcus hominis;2.13;
513988c5-0e9e-46b5-904e-ca22c0fa0f97;( + );( B );Stenotrophomonas maltophilia;1.98;Stenotrophomonas maltophilia;1.94;
517c28a3-6afc-4032-81af-b1ee692201ef;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.06;
573396b1-9246-45f8-a0d7-978eacae32d3;( +++ );( A );MIX!Haemophilus parainfluenzae;2.49;Haemophilus parainfluenzae;2.49;
666eb36a-678d-4646-aa21-13420fa322e1;( +++ );( A );Rothia dentocariosa;2.56;Rothia dentocariosa;2.44;
66daaf4e-ba28-442b-8993-d69b1cad70c6;( ++ );( A );MIX!Haemophilus parainfluenzae;2.17;Haemophilus parainfluenzae;2.14;
683fc1d1-dcc0-40c8-867a-d520d766b800;( ++ );( A );Staphylococcus capitis;2.25;Staphylococcus capitis;2.17;
704d77f7-fed5-40b2-a434-358513531ae1;( ++ );( A );Streptococcus anginosus;2.03;Streptococcus anginosus;2;
7207ee1f-c355-4108-9a13-81cba2b46f78;( +++ );( A );Rothia mucilaginosa;2.5;Rothia mucilaginosa;2.43;
88354bbb-cf21-4a4a-8cd8-6236f6dfc2e8;( +++ );( A );Enterococcus faecalis;2.46;Enterococcus faecalis;2.43;
8c7ccf21-17e3-4b53-ae19-85f6a2043ed1;( ++ );( A );Staphylococcus capitis;2.1;Staphylococcus capitis;2.09;
8f22b0c1-7b63-42b3-bbc8-f948a9cdd29a;( +++ );( C );MIX!Propionibacterium avidum;2.56;Proteus mirabilis;2.51;
911d0278-36d7-4686-89a1-045ee3c50541;( +++ );( A );Candida glabrata;2.34;Candida glabrata;2.21;
91e7c851-a3ea-43de-be52-bfee83a0ff93;( ++ );( A );Staphylococcus epidermidis;2.11;Staphylococcus epidermidis;2.1;
b57039cf-e859-4c73-9fc0-d97e1c1aa2a0;( +++ );( B );Streptococcus mitis;2.31;Streptococcus mitis;2.21;
b6f5efbd-6253-496a-af36-50426d91505e;( +++ );( C );MIX!Staphylococcus epidermidis;2.53;Staphylococcus epidermidis;2.53;
b8a8283c-3909-4dc9-8841-58c2410d72eb;( ++ );( A );Staphylococcus epidermidis;2.17;Staphylococcus epidermidis;2.04;
c81dbc9f-28ed-4346-89ba-6202d72775c7;( +++ );( A );Proteus mirabilis;2.31;Proteus mirabilis;2.24;
c91593d5-cf77-49df-97f8-523fd32b1d70;( +++ );( A );Pseudomonas aeruginosa;2.35;Pseudomonas aeruginosa;2.33;
cf9a4e30-4ca5-4548-beaf-31e3998bea2c;( + );( B );Actinomyces odontolyticus;1.98;Actinomyces odontolyticus;1.92;
e79a6b48-8ccd-41b8-8047-fd80c8556e91;( ++ );( A );Staphylococcus epidermidis;2.29;Staphylococcus epidermidis;2.2;
f72291ce-8fb5-42cc-9ec1-67add7e3f4f4;( +++ );( B );Achromobacter xylosoxidans;2.39;Achromobacter xylosoxidans;2.29;
f9dbb0a8-4ca0-435d-a9fd-9879b3332c93;( +++ );( A );Haemophilus influenzae;2.51;Haemophilus influenzae;2.41;
1320030a-0579-400e-970c-ac48b43840a7;( +++ );( A );Streptococcus agalactiae;2.37;Streptococcus agalactiae;2.28;
30a14d40-520f-4fac-b238-73fd10a26f76;( +++ );( A );Streptococcus agalactiae;2.37;Streptococcus agalactiae;2.31;
35993dc9-016f-4780-b86a-641e2dceb88d;( ++ );( A );Lactobacillus crispatus;2.2;Lactobacillus crispatus;1.87;
3b38428d-2d7f-4498-a456-77cf128a7dc8;( ++ );( A );Lactobacillus iners;2.24;not reliable identification;1.36;
563fb8da-3d9a-4199-b5fc-f5a74568b0dd;( ++ );( A );Lactobacillus iners;2.18;not reliable identification;1.5;
69fd7e2b-a288-4b0b-b1c7-45fd26a010ac;( +++ );( A );Streptococcus agalactiae;2.39;Streptococcus agalactiae;2.39;
b88373bb-f842-48ff-ad2e-033f97520a67;( ++ );( B );Streptococcus vestibularis;2.28;Streptococcus salivarius;2.28;
c90d3236-40db-46ba-a4d0-ec64ba3f540a;( +++ );( A );Corynebacterium coyleae;2.53;Corynebacterium coyleae;2.42;
e6a5d1ea-c58c-47b3-801b-2cfe5143bad4;( ++ );( A );Staphylococcus epidermidis;2.28;Staphylococcus epidermidis;2.17;
eb4799e0-b6e7-44f7-9379-82c09a9afcc5;( ++ );( A );Lactobacillus iners;2.28;not reliable identification;1.54;
f54b3d3f-acf7-41b6-9848-172592b64fd0;( +++ );( A );Escherichia coli;2.32;Escherichia coli;2.29;
ff5b9119-185a-44f5-b49b-9643962352e7;( +++ );( A );Staphylococcus aureus;2.42;Staphylococcus aureus;2.38;
003d4ac5-8592-42c2-816f-845ff8474155;( - );( C );not reliable identification;1.39;not reliable identification;1.24;
1c9d7427-3355-44e2-baa4-d507f9f6207a;( ++ );( A );Lactobacillus gasseri;2.28;Lactobacillus gasseri;2.27;
2181e3fe-f1a5-4788-bf9e-ef1a16d68a24;( ++ );( A );Staphylococcus epidermidis;2.05;Staphylococcus epidermidis;2.01;
2251b498-4295-4ff0-806e-8d8dcc6bac02;( ++ );( A );Lactobacillus crispatus;2.14;Lactobacillus crispatus;1.97;
2f41519c-87a2-4d4b-a3d8-27af910fcf27;( +++ );( B );Klebsiella pneumoniae;2.35;Klebsiella pneumoniae;2.33;
3e0d3bb6-bed0-4451-8176-fb77aa860b14;( +++ );( A );Klebsiella variicola;2.5;Klebsiella variicola;2.47;
40f0e31c-72b7-4576-b3aa-285a945aab2d;( +++ );( A );Enterococcus faecalis;2.42;Enterococcus faecalis;2.41;
428bd5e5-4157-4b23-9188-5cc1e63747bd;( ++ );( A );Lactobacillus crispatus;2.08;Lactobacillus crispatus;1.86;
4753d1ba-b181-40e1-b967-642310db720a;( ++ );( B );Citrobacter braakii;2.26;Citrobacter freundii;2.25;
5f397761-d6d9-46b3-9315-701c26f76992;( +++ );( A );Streptococcus anginosus;2.31;Streptococcus anginosus;2.24;
649f5aee-a958-4f77-9ff9-39fb20e4b764;( ++ );( A );Candida glabrata;2.04;Candida glabrata;2.01;
901d2a80-4d90-4bee-ae98-1ffae6790d0c;( ++ );( A );Lactobacillus jensenii;2.23;Lactobacillus jensenii;1.83;
a1b41c99-215f-46e8-8b23-98dd8a0b3d28;( +++ );( A );Enterococcus faecium;2.53;Enterococcus faecium;2.49;
ab2fb6de-e2a9-4387-b0ed-c0c22b8c8a18;( +++ );( A );Streptococcus anginosus;2.32;Streptococcus anginosus;2.25;
ac136950-bee9-4f04-9ee1-e6c52bfe4c32;( ++ );( A );Streptococcus anginosus;2.11;Streptococcus anginosus;2.09;
cce0d010-8fb8-4eaf-af5a-38ca6675ade2;( ++ );( B );Actinotignum sanguinis;2.25;Actinotignum schaalii;2.14;
d78be588-91b2-4a84-be41-638cb2cd09f4;( +++ );( A );Escherichia coli;2.49;Escherichia coli;2.43;
d9159404-9441-466c-aa2d-341d092df95e;( +++ );( A );Citrobacter koseri;2.34;Citrobacter koseri;2.29;
d9783f08-5404-40e8-b15f-6f316b7179ed;( + );( B );Candida albicans;1.98;Candida albicans;1.97;
dfd5a86c-1e81-4ea7-9f3d-1061edca5c0e;( ++ );( C );MIX!Citrobacter sedlakii;2.21;Mycoplasma arginini;1.74;
ed12a525-3d04-49e3-acc4-278cfb300f96;( +++ );( B );Corynebacterium simulans;2.36;Corynebacterium simulans;2.35;
efca9f9f-d4dd-4f9a-86c3-5ceb696eefce;( ++ );( A );Lactobacillus jensenii;2.14;Lactobacillus jensenii;2.1;
f9034792-d080-42db-80e3-0515b467f7b0;( +++ );( A );Enterococcus faecalis;2.49;Enterococcus faecalis;2.48;
fe882064-1999-4679-9e4b-1443d06650f2;( ++ );( A );Corynebacterium aurimucosum;2.16;Corynebacterium aurimucosum;2.12;
4b6d8e21-a869-403b-9907-17327c80b3f5;( ++ );( A );Micrococcus luteus;2.04;Micrococcus luteus;1.97;
60424cbe-0892-4a23-aebb-f090a22bdacc;( ++ );( A );Kocuria rhizophila;2.24;Kocuria rhizophila;2.22;
ae3a99e0-89fe-40ad-9d84-e82ec222d396;( - );( C );not reliable identification;1.45;not reliable identification;1.28;
c05212cd-6496-45d5-80e4-3a67abeb002b;( - );( C );not reliable identification;1.33;not reliable identification;1.33;
c5b3ae97-5e15-4a41-9d0d-1e3c1ca6ed4f;( + );( C );Moraxella_sg_Moraxella osloensis;1.96;Moraxella_sg_Moraxella osloensis;1.88;
d15f0087-dbf4-4131-abd1-9f9ce272c37e;( ++ );( A );Micrococcus luteus;2.03;Micrococcus luteus;2.02;
c70cfdce-5900-4737-8f87-8d506329d83c;( ++ );( A );Escherichia coli;2.23;Escherichia coli;2.2;
7bbc0277-ec60-4a9b-8e5c-f8baf7cd6b9f;( +++ );( A );Staphylococcus aureus;2.4;Staphylococcus aureus;2.39;
17952b17-6992-444e-84ae-77b6717acf94;( ++ );( A );Propionibacterium acnes;2.19;Propionibacterium acnes;2.16;
1abe7850-e5cd-4254-97b4-b93257a784ef;( ++ );( A );Staphylococcus epidermidis;2.13;Staphylococcus epidermidis;2.1;
1f88d717-0f96-459a-a3ef-826b0f878549;( ++ );( A );Staphylococcus epidermidis;2.01;Staphylococcus epidermidis;1.95;
1fcfe928-c9b1-4f1c-b855-eddae38930d4;( +++ );( A );MIX!Corynebacterium pyruviciproducens;2.36;Corynebacterium pyruviciproducens;2.36;
244d1f97-0cf6-4aea-b65b-8a6815f107ed;( ++ );( A );Staphylococcus hominis;2.29;Staphylococcus hominis;2.23;
472623f0-7645-4482-86a2-bbe0d3c21759;( + );( B );Aerococcus urinae;1.74;not reliable identification;1.67;
35e57241-fb0a-4769-bd13-575e3d74704e;( ++ );( A );Staphylococcus capitis;2.12;Staphylococcus capitis;1.99;
3876d33f-a334-4159-a63d-453e24fd72c9;( + );( B );Propionibacterium acnes;1.92;Propionibacterium acnes;1.79;
